X;Y;OBJECTID;RELI;B14BTOT;Count_;IPTA
574200;133800;58955;57421338;4;1;0
574400;133900;58956;57441339;5;1;0
544300;150000;222812;54431500;16;0;0
538100;184500;157274;53811845;3;0;0
563800;129700;321131;56381297;154;5;0
550200;168500;255591;55021685;13;1;0
528600;174300;288363;52861743;3;0;0
554200;146400;190051;55421464;121;10;0
502000;140600;288365;50201406;4;0;0
561400;138700;190053;56141387;8;0;0
545400;156600;222826;54541566;3;0;0
558700;145700;157284;55871457;22;1;0
504700;132200;157286;50471322;8;0;0
536100;156700;190058;53611567;21;2;0
533500;172200;222832;53351722;3;0;0
503200;129100;222834;50321291;3;1;0
545100;173300;157293;54511733;9;0;0
538900;174300;321150;53891743;13;1;0
519400;174200;222837;51941742;25;1;0
541000;151000;157295;54101510;107;1;0
536500;159800;222838;53651598;24;1;0
537700;186800;321153;53771868;4;1;0
544200;149800;157298;54421498;6;1;0
521900;149100;157299;52191491;6;1;0
539300;154700;157301;53931547;23;3;0
576500;146700;58992;57651467;15;1;0
576600;147000;58993;57661470;8;3;0
554000;146000;222849;55401460;265;3;0
569800;146400;157309;56981464;3;1;0
531500;152000;255622;53151520;4;0;0
504400;132300;222854;50441323;14;1;0
529200;153300;190086;52921533;8;2;0
517300;148200;255633;51731482;4;1;0
524400;152000;190094;52441520;5;0;0
506100;143500;222870;50611435;4;1;0
528100;184700;222872;52811847;18;0;0
539100;155500;157330;53911555;27;0;0
502900;131000;222874;50291310;11;0;0
544600;149100;321188;54461491;7;0;0
528700;162100;255646;52871621;57;1;0
539600;152700;321190;53961527;61;1;0
533800;173100;222879;53381731;40;0;0
562000;142600;157338;56201426;3;3;1
516900;147400;288426;51691474;7;0;0
510900;141200;222885;51091412;42;0;0
550600;168100;190114;55061681;118;2;0
529600;152300;255660;52961523;174;0;0
514700;145200;222894;51471452;39;0;0
550500;163900;255666;55051639;3;0;0
533100;160400;321208;53311604;11;0;0
558000;147100;321209;55801471;11;2;0
505400;143900;222896;50541439;9;1;0
581700;148200;59042;58171482;6;0;0
572700;195100;288440;57271951;5;1;0
550400;172300;190128;55041723;13;0;0
577800;141400;321215;57781414;10;0;0
548600;160400;157360;54861604;12;0;0
578000;133200;222902;57801332;4;1;0
573100;125800;255673;57311258;3;0;0
507100;161800;222903;50711618;24;1;0
538100;152300;190133;53811523;5;22;4
502900;137500;321219;50291375;33;0;0
504700;143800;255678;50471438;20;0;0
554600;148500;157366;55461485;14;0;0
536100;154800;222910;53611548;12;2;0
582800;148800;59055;58281488;5;1;0
548900;160600;190141;54891606;9;1;0
503400;131100;255686;50341311;25;1;0
526800;151400;157376;52681514;60;6;0
558000;145800;255691;55801458;37;3;0
555300;156400;288464;55531564;3;0;0
540000;184800;157380;54001848;3;0;0
555200;158600;288465;55521586;4;1;0
550300;163900;222929;55031639;10;0;0
531100;152700;190158;53111527;25;1;0
556300;175300;222930;55631753;15;0;0
535700;175000;157388;53571750;7;1;0
556700;147100;222934;55671471;3;2;1
508600;142500;321251;50861425;4;1;0
518600;161600;157397;51861616;42;1;0
543300;156300;222940;54331563;14;0;0
566000;126800;157399;56601268;62;1;0
516800;158500;190172;51681585;3;0;0
507800;162800;255715;50781628;13;2;0
540700;165700;288489;54071657;15;0;0
525000;177100;255718;52501771;38;1;0
544600;175400;157406;54461754;10;0;0
576800;134100;190182;57681341;3;2;1
544300;149100;321267;54431491;6;0;0
551900;149000;157412;55191490;3;0;0
530500;152000;255726;53051520;25;0;0
509200;150300;255727;50921503;11;0;0
566800;121700;321271;56681217;36;0;0
528700;157500;190188;52871575;3;0;0
526300;185900;321274;52631859;3;0;0
536600;154800;157420;53661548;17;2;0
526200;153500;222962;52621535;27;3;0
538100;166100;222967;53811661;3;3;1
554300;146500;157427;55431465;18;3;0
555700;148700;157428;55571487;24;1;0
550600;168400;190200;55061684;105;0;0
507800;137700;255744;50781377;49;3;0
557800;147000;288519;55781470;10;1;0
534600;154700;321291;53461547;27;1;0
551300;169200;222978;55131692;24;5;0
537900;186800;288521;53791868;21;0;0
560900;175900;255750;56091759;5;0;0
551900;156000;190208;55191560;8;0;0
567300;132100;321292;56731321;36;0;0
502000;145400;124668;50201454;3;1;0
507600;138500;190211;50761385;169;3;0
502500;130200;124670;50251302;12;0;0
502300;134400;124671;50231344;3;0;0
501100;137500;157444;50111375;12;1;0
502700;137200;124673;50271372;3;1;0
502900;129600;124675;50291296;20;1;0
560900;146900;222988;56091469;5;0;0
503000;137800;124676;50301378;7;0;0
503400;131900;124677;50341319;18;0;0
503100;130300;124680;50311303;10;0;0
510200;146900;157451;51021469;9;0;0
542700;151700;255773;54271517;3;1;0
505300;141500;124692;50531415;18;1;0
505600;139700;124693;50561397;20;1;0
506000;144400;321320;50601444;3;1;0
538900;163600;223007;53891636;49;0;0
507200;146400;157467;50721464;33;1;0
507400;146700;124697;50741467;33;1;0
546100;154400;157470;54611544;4;0;0
507200;148100;124699;50721481;12;0;0
507000;147300;124700;50701473;18;1;0
554100;175300;190243;55411753;3;0;0
532100;152000;288556;53211520;28;0;0
507200;137100;124702;50721371;4;1;0
507400;147700;124703;50741477;15;0;0
573200;133600;157476;57321336;3;1;0
508500;145100;124706;50851451;3;0;0
508400;143400;124707;50841434;3;0;0
511400;164700;255792;51141647;20;1;0
567000;122100;190250;56701221;42;2;0
510300;163800;124709;51031638;22;1;0
511300;141700;124710;51131417;10;1;0
509900;144200;124711;50991442;7;0;0
574700;138500;321338;57471385;3;0;0
510700;141600;124713;51071416;36;1;0
510800;141100;124714;51081411;25;0;0
509200;149700;124715;50921497;18;0;0
515000;146300;124716;51501463;14;1;0
563700;129800;190259;56371298;189;4;0
514200;145100;124717;51421451;6;0;0
515100;146300;124718;51511463;30;1;0
512100;145900;124719;51211459;3;1;0
544600;150100;190262;54461501;8;3;0
514600;146200;124720;51461462;3;1;0
577000;133200;223033;57701332;3;0;0
512100;142300;321347;51211423;4;0;0
515100;156300;124721;51511563;5;0;0
553400;148000;255805;55341480;25;2;0
513700;169700;124722;51371697;3;0;0
514900;146100;124723;51491461;7;2;0
511600;143600;124724;51161436;3;1;0
512700;145700;124725;51271457;3;0;0
513800;149600;124726;51381496;3;1;0
512700;143100;124727;51271431;6;0;0
512800;143500;124728;51281435;11;0;0
516000;147200;124729;51601472;8;0;0
533300;170400;255813;53331704;12;0;0
515400;156700;124730;51541567;12;0;0
560900;138800;288586;56091388;8;1;0
515400;146900;124731;51541469;8;0;0
517500;148800;124732;51751488;3;0;0
517300;158300;124733;51731583;3;1;0
519600;171200;124734;51961712;46;2;0
519200;173800;124735;51921738;102;1;0
520900;152500;124736;52091525;4;0;0
523800;170800;124737;52381708;5;0;0
523400;147900;124738;52341479;4;1;0
503200;131300;255823;50321313;31;1;0
519100;173900;223052;51911739;28;1;0
521600;149000;124739;52161490;75;1;0
522000;152900;124740;52201529;29;1;0
522000;147300;124741;52201473;53;2;0
523500;153800;124742;52351538;17;0;0
523500;153000;124743;52351530;3;1;0
567600;118700;223057;56761187;24;1;0
522100;155800;124744;52211558;4;1;0
569300;197200;288600;56931972;3;2;1
524300;149000;124745;52431490;49;0;0
573100;137000;223059;57311370;3;0;0
526100;163800;124746;52611638;4;0;0
525600;155900;124747;52561559;3;0;0
525200;160200;124748;52521602;7;1;0
526400;152400;124749;52641524;12;0;0
528200;152800;255833;52821528;6;0;0
502800;139600;190291;50281396;27;2;0
527800;185800;124751;52781858;3;0;0
559800;146400;190294;55981464;4;0;0
526200;166200;124752;52621662;17;0;0
526600;158300;124753;52661583;40;1;0
526700;158500;124754;52671585;23;1;0
544200;175100;223068;54421751;16;1;0
528700;162300;124755;52871623;16;1;0
575500;145900;190298;57551459;3;0;0
528000;173000;124756;52801730;48;2;0
565500;127400;321382;56551274;20;1;0
557800;143300;288611;55781433;50;1;0
528000;172900;124757;52801729;21;2;0
532600;151700;321383;53261517;42;1;0
528200;152200;124758;52821522;37;4;0
528500;163300;124759;52851633;81;0;0
541300;154600;157531;54131546;13;1;0
527900;152300;124760;52791523;91;2;0
528700;159000;124761;52871590;12;0;0
529200;168400;124762;52921684;14;1;0
529600;171800;124763;52961718;27;3;0
534100;188000;321389;53411880;5;0;0
546100;170600;190306;54611706;3;1;0
529000;185800;124764;52901858;7;0;0
544300;166100;321391;54431661;3;1;0
515700;146400;288621;51571464;29;2;0
529800;158100;124766;52981581;3;0;0
528900;153000;124767;52891530;4;0;0
530100;152400;124768;53011524;23;1;0
530200;154000;124769;53021540;3;0;0
530000;166500;124770;53001665;5;0;0
573500;134400;321397;57351344;3;0;0
530200;176100;124771;53021761;26;0;0
582000;148700;321398;58201487;13;1;0
531100;175200;124772;53111752;3;1;0
537800;183300;157543;53781833;35;1;0
531200;161400;124773;53121614;6;1;0
531200;164300;124774;53121643;3;0;0
531800;155900;124775;53181559;75;1;0
531000;159000;124776;53101590;51;2;0
531900;158800;124777;53191588;3;1;0
532700;155700;124779;53271557;44;1;0
532200;158900;124780;53221589;10;2;0
533400;154500;124781;53341545;73;4;0
533800;153900;124782;53381539;95;3;0
534000;154900;124783;53401549;115;1;0
536000;159600;157555;53601596;34;2;0
534800;160900;124784;53481609;5;0;0
534300;186100;124785;53431861;16;1;0
535400;156700;124786;53541567;8;1;0
535000;155700;124787;53501557;6;0;0
532300;152500;157558;53231525;8;0;0
501600;144600;190330;50161446;34;1;0
535100;153700;124788;53511537;19;1;0
574200;138000;288644;57421380;5;0;0
535800;170000;124789;53581700;3;0;0
519200;153100;157560;51921531;3;0;0
536200;170300;124790;53621703;19;1;0
536100;156800;124791;53611568;32;2;0
529200;168000;321418;52921680;17;2;0
536800;180900;124792;53681809;17;1;0
536800;153300;124793;53681533;227;2;0
537000;151200;124794;53701512;3;1;0
507100;142100;255878;50711421;9;0;0
537000;152200;321421;53701522;116;4;0
515200;146000;223108;51521460;29;3;0
537100;153100;124795;53711531;307;6;0
548700;160000;255880;54871600;15;0;0
537600;153500;124796;53761535;208;1;0
537400;151600;124797;53741516;3;3;1
552100;158800;223111;55211588;3;0;0
537700;177200;124798;53771772;7;0;0
538100;181700;124799;53811817;133;1;0
538100;151500;124800;53811515;127;3;0
538000;166300;124801;53801663;6;0;0
538100;188500;124802;53811885;21;1;0
538200;181700;124803;53821817;174;1;0
560400;143700;157574;56041437;5;2;0
538500;181200;124804;53851812;140;3;0
538200;154800;124805;53821548;57;3;0
538500;162900;124806;53851629;3;0;0
538700;180300;124807;53871803;80;0;0
538600;167600;124808;53861676;14;1;0
532100;169500;223121;53211695;5;0;0
539200;161100;124809;53921611;4;1;0
539100;176800;124810;53911768;19;1;0
539200;150800;124811;53921508;5;1;0
539400;153800;124812;53941538;4;5;1
549000;158200;288668;54901582;7;0;0
508500;143900;255897;50851439;122;1;0
507900;144200;190355;50791442;15;1;0
539900;153900;124813;53991539;28;2;0
538300;165400;288669;53831654;68;1;0
539200;184200;255898;53921842;11;1;0
540300;163300;124814;54031633;3;1;0
540500;162700;124815;54051627;16;0;0
540500;155500;124816;54051555;34;0;0
507700;162400;321442;50771624;26;3;0
540300;165000;124817;54031650;6;0;0
551900;147600;321443;55191476;3;0;0
540600;180400;124818;54061804;33;0;0
541900;176100;124819;54191761;3;1;0
542000;150800;124820;54201508;30;1;0
534900;153300;157592;53491533;32;2;0
542000;152300;124821;54201523;7;3;0
557000;145300;190364;55701453;3;0;0
541300;181200;124822;54131812;3;1;0
541700;150500;124823;54171505;4;1;0
542300;164400;124824;54231644;12;1;0
542500;188100;124825;54251881;3;0;0
542200;169700;124826;54221697;10;1;0
528200;178000;288682;52821780;30;1;0
542400;169500;124827;54241695;11;1;0
568500;133400;223140;56851334;7;1;0
542600;151500;190369;54261515;26;2;0
542500;169400;124828;54251694;5;1;0
526600;176500;223142;52661765;20;0;0
544000;171700;124830;54401717;11;1;0
540200;177800;190372;54021778;13;0;0
506600;161600;255915;50661616;3;1;0
544000;188500;124831;54401885;33;0;0
544500;149800;124832;54451498;25;3;0
543800;150300;124833;54381503;7;0;0
544000;156300;124834;54401563;17;0;0
539500;170600;255919;53951706;46;0;0
543600;193600;124835;54361936;4;0;0
545600;148800;124836;54561488;163;2;0
545200;148700;124837;54521487;3;2;1
559500;144500;157608;55951445;3;3;1
544600;168500;124838;54461685;21;1;0
545600;151300;124839;54561513;3;0;0
576300;147400;321466;57631474;4;1;0
545500;177600;124840;54551776;6;0;0
546900;183600;124841;54691836;16;1;0
558600;134900;190384;55861349;40;1;0
546200;156700;124842;54621567;7;0;0
507600;162200;321468;50761622;90;3;0
546300;176400;124843;54631764;3;1;0
546700;175500;124844;54671755;19;1;0
554300;145400;255929;55431454;177;5;0
547000;155300;124845;54701553;8;1;0
535700;152500;157617;53571525;35;1;0
547400;162800;124846;54741628;29;1;0
547800;177600;124847;54781776;13;1;0
547900;152300;124848;54791523;6;0;0
555400;144600;190393;55541446;24;2;0
549600;149800;124851;54961498;8;0;0
506100;146000;255936;50611460;4;3;1
502900;140400;321478;50291404;44;1;0
498900;145300;26540;49891453;3;1;0
549300;167000;124853;54931670;5;1;0
548800;160100;124854;54881601;17;0;0
549400;158200;124855;54941582;14;0;0
518700;161400;223168;51871614;16;2;0
528600;167100;223169;52861671;5;0;0
548500;150000;124856;54851500;4;1;0
536100;165400;190398;53611654;28;0;0
549700;180300;321484;54971803;13;0;0
550300;158600;124860;55031586;4;0;0
567700;122100;157631;56771221;28;7;0
550000;168700;124861;55001687;3;0;0
569000;201000;255947;56902010;3;0;0
550100;159400;124863;55011594;10;0;0
550700;163700;124864;55071637;6;0;0
501100;143800;26552;50111438;9;0;0
550700;146900;124866;55071469;3;1;0
569700;132000;288723;56971320;3;2;1
549800;161300;124868;54981613;3;0;0
541600;181800;321495;54161818;3;0;0
569600;192000;288725;56961920;62;3;0
542600;155700;157642;54261557;3;1;0
558700;145400;321497;55871454;10;3;0
505200;145800;157644;50521458;9;0;0
551300;168700;124873;55131687;5;1;0
501100;137300;26561;50111373;4;0;0
555000;155100;321501;55501551;3;1;0
552000;154700;124875;55201547;6;0;0
501900;134400;26562;50191344;28;0;0
502200;128400;26564;50221284;16;1;0
551000;152200;124877;55101522;4;0;0
531300;153400;223191;53131534;6;1;0
536000;154800;255964;53601548;25;2;0
501900;128500;26567;50191285;3;1;0
502400;129500;26568;50241295;19;0;0
517300;146300;255966;51731463;14;0;0
502700;129000;26569;50271290;4;1;0
503200;129900;26570;50321299;24;1;0
553000;147800;124883;55301478;10;0;0
571000;198600;321510;57101986;3;1;0
558500;145300;255969;55851453;3;0;0
507800;148100;190428;50781481;15;1;0
540100;151600;190429;54011516;38;4;0
553500;147600;124887;55351476;14;2;0
523700;148100;157659;52371481;6;1;0
503500;137000;26576;50351370;5;1;0
553900;148400;124889;55391484;9;0;0
512900;168300;288745;51291683;3;1;0
504600;132200;26577;50461322;21;0;0
553500;158000;124891;55351580;3;1;0
513200;146900;288747;51321469;6;0;0
505200;159100;26579;50521591;16;0;0
554000;147700;124892;55401477;81;1;0
503300;129600;223206;50331296;15;1;0
554100;158600;124893;55411586;8;1;0
554100;146300;124894;55411463;229;8;0
504800;141700;26582;50481417;3;0;0
554200;145900;124896;55421459;18;3;0
554200;145500;124897;55421455;135;2;0
505900;138800;26584;50591388;3;0;0
506000;161900;26585;50601619;6;0;0
554600;148200;124899;55461482;20;1;0
507400;137100;26586;50741371;41;1;0
507100;147700;26588;50711477;5;0;0
554300;148700;124901;55431487;3;0;0
528700;157700;288756;52871577;45;1;0
554800;146300;124902;55481463;26;3;0
515600;146300;190445;51561463;35;2;0
507600;137100;26591;50761371;19;1;0
519900;149400;157676;51991494;17;1;0
555300;158500;124905;55531585;8;1;0
507600;147800;26593;50761478;6;0;0
548800;160500;255991;54881605;54;1;0
507900;162400;26594;50791624;20;1;0
508100;161900;26595;50811619;4;1;0
539700;181400;157679;53971814;8;0;0
541200;154600;157680;54121546;23;1;0
507800;137900;26596;50781379;5;2;0
511000;141500;26598;51101415;75;1;0
555100;168700;124911;55511687;5;0;0
509300;150000;26599;50931500;6;1;0
509400;150100;26600;50941501;18;0;0
509500;150100;26601;50951501;24;0;0
504400;141500;223228;50441415;4;0;0
555900;144800;124915;55591448;53;5;0
515000;146000;26603;51501460;14;3;0
556500;144700;124917;55651447;17;1;0
512200;142900;26604;51221429;46;1;0
556100;155200;124918;55611552;6;0;0
514300;146400;26605;51431464;8;2;0
542800;152300;288773;54281523;10;0;0
515100;156800;26606;51511568;11;0;0
513700;146800;26607;51371468;30;1;0
548900;152200;321546;54891522;9;0;0
511800;151700;26608;51181517;3;0;0
556700;147500;124922;55671475;8;0;0
511900;145800;26609;51191458;3;0;0
515400;154600;26610;51541546;8;2;0
562100;185500;223237;56211855;27;2;0
516100;146400;26611;51611464;63;3;0
518500;173400;26612;51851734;16;0;0
556900;150200;124925;55691502;5;1;0
518600;150100;26613;51861501;4;0;0
531000;160900;223239;53101609;35;0;0
557100;145300;124927;55711453;4;0;0
515600;147100;26614;51561471;14;1;0
517900;173700;26615;51791737;6;1;0
540700;157000;190471;54071570;44;1;0
515700;146500;26616;51571465;6;1;0
515700;157100;26617;51571571;5;1;0
542300;151400;190472;54231514;32;2;0
557000;147200;124931;55701472;57;1;0
515800;157300;26618;51581573;3;1;0
519500;149700;26619;51951497;91;1;0
568500;196400;190475;56851964;6;1;0
557300;175500;124933;55731755;38;0;0
521200;163300;26620;52121633;17;2;0
577300;141600;256018;57731416;5;1;0
519100;151100;26621;51911511;36;0;0
502200;144800;321561;50221448;17;1;0
532100;155600;190477;53211556;172;3;0
519200;151300;26622;51921513;54;1;0
520800;162300;26623;52081623;10;2;0
567100;121900;256020;56711219;17;1;0
519800;163500;26624;51981635;3;0;0
520900;163900;26625;52091639;3;0;0
519000;149500;26626;51901495;16;1;0
521200;162700;26627;52121627;3;0;0
557700;146800;124941;55771468;3;2;1
523100;154900;26628;52311549;40;1;0
570400;128100;288796;57041281;3;1;0
561800;145100;223254;56181451;3;3;1
557700;173400;124942;55771734;4;0;0
523400;158800;26629;52341588;16;0;0
558300;145600;124943;55831456;17;1;0
521600;149200;26630;52161492;7;2;0
547800;165900;223257;54781659;6;1;0
549300;166100;288799;54931661;9;1;0
523600;156500;26631;52361565;4;0;0
511300;145000;157716;51131450;12;0;0
525300;185600;26632;52531856;5;1;0
510200;143900;223258;51021439;19;0;0
558600;146300;124946;55861463;21;2;0
526100;174100;26633;52611741;14;1;0
524400;158700;26634;52441587;3;1;0
532800;155900;157718;53281559;22;1;0
558600;144800;124947;55861448;3;4;1
525700;153200;26635;52571532;12;1;0
532100;184600;256033;53211846;3;1;0
525100;154200;26636;52511542;12;1;0
525200;153400;26637;52521534;16;1;0
526000;156800;256034;52601568;6;0;0
525900;156700;26638;52591567;6;1;0
540600;156500;223265;54061565;10;1;0
526400;152300;26639;52641523;31;0;0
503300;129900;321579;50331299;22;2;0
526400;158600;26640;52641586;5;0;0
550700;151300;256038;55071513;8;0;0
559800;142700;124954;55981427;25;13;1
527400;178300;26642;52741783;6;0;0
559700;177500;124956;55971775;9;1;0
