"","OBJECTID","RELI","x_coor","y_coor","B14BTOT","Count_","IPTA"
"15773",245806,54881483,548800,148300,3,1,0.33333
"15774",16410,57401381,574000,138100,20,0,0
"15775",245808,56371301,563700,130100,3,1,0.33333
"15776",213040,53581568,535800,156800,25,2,0.08
"15777",278585,55141475,551400,147500,3,0,0
"15778",180276,54211611,542100,161100,32,0,0
"15779",311368,56541276,565400,127600,52,1,0.01923
"15780",311371,56241852,562400,185200,12,1,0.08333
"15781",245829,57831456,578300,145600,4,0,0
"15782",180288,50811378,508100,137800,19,1,0.05263
"15783",278603,56351303,563500,130300,9,0,0
"15784",245832,51361496,513600,149600,3,0,0
"15785",16437,57581470,575800,147000,6,0,0
"15786",180295,54501700,545000,170000,3,1,0.33333
"15787",180296,53461525,534600,152500,3,0,0
"15788",16443,57641474,576400,147400,5,1,0.2
"15789",213070,54451684,544500,168400,5,0,0
"15790",180299,50771403,507700,140300,15,0,0
"15791",311386,52621509,526200,150900,11,3,0.27273
"15792",213074,51961493,519600,149300,11,0,0
"15793",147532,51921493,519200,149300,9,0,0
"15794",278617,57881324,578800,132400,13,0,0
"15795",245847,50911426,509100,142600,4,0,0
"15796",311392,55221579,552200,157900,33,1,0.0303
"15797",278627,55561486,555600,148600,4,1,0.25
"15798",147545,50721465,507200,146500,4,1,0.25
"15799",16462,57981499,579800,149900,3,0,0
"15800",147548,53851653,538500,165300,88,2,0.02273
"15801",311405,53981526,539800,152600,62,2,0.03226
"15802",180322,52241646,522400,164600,7,0,0
"15803",180323,57031931,570300,193100,3,0,0
"15804",311411,53391818,533900,181800,6,2,0.33333
"15805",278640,56691324,566900,132400,18,9,0.5
"15806",16473,58091479,580900,147900,19,1,0.05263
"15807",311413,50751626,507500,162600,29,1,0.03448
"15808",213101,50251408,502500,140800,7,0,0
"15809",311414,51561476,515600,147600,7,0,0
"15810",311415,54191695,541900,169500,23,1,0.04348
"15811",180331,50911504,509100,150400,3,0,0
"15812",311416,53521844,535200,184400,8,2,0.25
"15813",16479,58111501,581100,150100,3,0,0
"15814",311421,57971331,579700,133100,3,1,0.33333
"15815",278650,52361534,523600,153400,7,1,0.14286
"15816",147569,56791336,567900,133600,12,2,0.16667
"15817",245888,53341533,533400,153300,102,2,0.01961
"15818",245889,54451499,544500,149900,14,2,0.14286
"15819",245890,50821392,508200,139200,41,3,0.07317
"15820",147577,54451523,544500,152300,3,0,0
"15821",213120,52821852,528200,185200,3,0,0
"15822",180350,56831208,568300,120800,3,0,0
"15823",278665,56731249,567300,124900,28,0,0
"15824",147582,53861660,538600,166000,6,3,0.5
"15825",278667,55221576,552200,157600,74,1,0.01351
"15826",311439,52731515,527300,151500,40,3,0.075
"15827",213127,53551550,535500,155000,13,0,0
"15828",180357,51011420,510100,142000,91,1,0.01099
"15829",213129,54981477,549800,147700,6,2,0.33333
"15830",180359,56721252,567200,125200,7,0,0
"15831",311448,55091691,550900,169100,52,3,0.05769
"15832",180368,52801523,528000,152300,65,3,0.04615
"15833",213141,55831571,558300,157100,9,1,0.11111
"15834",311459,50361411,503600,141100,3,0,0
"15835",147607,54441718,544400,171800,8,1,0.125
"15836",278691,54211640,542100,164000,11,0,0
"15837",278696,50881439,508800,143900,14,0,0
"15838",245928,53831586,538300,158600,10,1,0.1
"15839",147618,56021362,560200,136200,19,1,0.05263
"15840",245931,50541594,505400,159400,7,1,0.14286
"15841",180391,53681827,536800,182700,32,4,0.125
"15842",147623,55441464,554400,146400,216,3,0.01389
"15843",278707,55091473,550900,147300,9,1,0.11111
"15844",180395,53461548,534600,154800,102,1,0.0098
"15845",213169,56731189,567300,118900,3,1,0.33333
"15846",180402,54071508,540700,150800,77,1,0.01299
"15847",278717,50611608,506100,160800,16,0,0
"15848",213175,55111681,551100,168100,17,0,0
"15849",245947,52251516,522500,151600,22,1,0.04545
"15850",213181,54001604,540000,160400,22,1,0.04545
"15851",278724,56501294,565000,129400,4,3,0.75
"15852",278725,53831520,538300,152000,20,5,0.25
"15853",278726,53061519,530600,151900,131,1,0.00763
"15854",180414,56141859,561400,185900,58,0,0
"15855",278727,53971847,539700,184700,92,0,0
"15856",213186,53851519,538500,151900,111,1,0.00901
"15857",213189,50921500,509200,150000,4,0,0
"15858",213193,54011774,540100,177400,43,1,0.02326
"15859",245968,53871670,538700,167000,20,0,0
"15860",147655,54351769,543500,176900,3,1,0.33333
"15861",311512,50531462,505300,146200,12,1,0.08333
"15862",213199,51311441,513100,144100,3,2,0.66667
"15863",278742,50631459,506300,145900,3,2,0.66667
"15864",245972,56381870,563800,187000,21,1,0.04762
"15865",147660,53811601,538100,160100,38,1,0.02632
"15866",245973,53121540,531200,154000,57,5,0.08772
"15867",180433,56221856,562200,185600,7,1,0.14286
"15868",180435,54161517,541600,151700,89,4,0.04494
"15869",311520,50721406,507200,140600,23,1,0.04348
"15870",278750,53571675,535700,167500,5,0,0
"15871",147669,51471691,514700,169100,6,2,0.33333
"15872",147670,57541461,575400,146100,4,0,0
"15873",180443,53971523,539700,152300,15,1,0.06667
"15874",311528,54121877,541200,187700,10,1,0.1
"15875",278759,52261516,522600,151600,19,1,0.05263
"15876",278762,55431582,554300,158200,10,1,0.1
"15877",213220,51701732,517000,173200,3,0,0
"15878",278768,54001813,540000,181300,9,0,0
"15879",213228,52851864,528500,186400,23,1,0.04348
"15880",278771,53781537,537800,153700,179,3,0.01676
"15881",213229,54721626,547200,162600,24,0,0
"15882",246006,52061718,520600,171800,3,1,0.33333
"15883",311549,55091475,550900,147500,7,1,0.14286
"15884",311555,52891686,528900,168600,3,1,0.33333
"15885",213243,54941549,549400,154900,8,0,0
"15886",147702,57161250,571600,125000,3,1,0.33333
"15887",180476,55811462,558100,146200,112,9,0.08036
"15888",147713,56181853,561800,185300,54,2,0.03704
"15889",180484,56851346,568500,134600,3,0,0
"15890",213256,53211677,532100,167700,6,1,0.16667
"15891",213259,55761464,557600,146400,16,2,0.125
"15892",311572,53721721,537200,172100,3,1,0.33333
"15893",147717,52211589,522100,158900,10,0,0
"15894",278802,53571726,535700,172600,8,1,0.125
"15895",147720,55051519,550500,151900,3,0,0
"15896",311576,54101546,541000,154600,41,1,0.02439
"15897",311583,55881455,558800,145500,3,3,1
"15898",213273,57651466,576500,146600,13,1,0.07692
"15899",278816,55341467,553400,146700,17,2,0.11765
"15900",311589,57051283,570500,128300,5,1,0.2
"15901",180507,54111675,541100,167500,3,1,0.33333
"15902",246049,54481679,544800,167900,3,0,0
"15903",180510,52951720,529500,172000,26,2,0.07692
"15904",278823,57061278,570600,127800,3,1,0.33333
"15905",311595,55781735,557800,173500,4,0,0
"15906",278825,54601508,546000,150800,3,0,0
"15907",311596,53861629,538600,162900,3,0,0
"15908",278827,54801528,548000,152800,3,0,0
"15909",311600,51731486,517300,148600,5,0,0
"15910",246058,54731626,547300,162600,13,0,0
"15911",180517,52661766,526600,176600,7,0,0
"15912",311602,54701604,547000,160400,5,0,0
"15913",278832,54981614,549800,161400,9,0,0
"15914",180523,53931844,539300,184400,130,5,0.03846
"15915",311608,51731514,517300,151400,3,0,0
"15916",180530,51301437,513000,143700,3,1,0.33333
"15917",213302,52971863,529700,186300,12,0,0
"15918",180532,53941714,539400,171400,35,2,0.05714
"15919",246075,52211472,522100,147200,32,1,0.03125
"15920",246084,52021492,520200,149200,5,1,0.2
"15921",213313,54361496,543600,149600,6,1,0.16667
"15922",246086,51261457,512600,145700,16,0,0
"15923",213318,53071759,530700,175900,30,2,0.06667
"15924",180548,53611529,536100,152900,153,5,0.03268
"15925",311638,50651430,506500,143000,5,0,0
"15926",246107,51711471,517100,147100,7,0,0
"15927",278881,52441714,524400,171400,11,1,0.09091
"15928",246112,51491691,514900,169100,43,2,0.04651
"15929",246116,53941847,539400,184700,40,4,0.1
"15930",311662,55881784,558800,178400,10,1,0.1
"15931",311665,55801456,558000,145600,36,1,0.02778
"15932",278895,57631343,576300,134300,3,0,0
"15933",180583,54761773,547600,177300,3,0,0
"15934",180585,54161558,541600,155800,41,0,0
"15935",180587,54271609,542700,160900,7,0,0
"15936",311671,52421510,524200,151000,11,0,0
"15937",180589,57021347,570200,134700,4,2,0.5
"15938",246132,50581347,505800,134700,13,1,0.07692
"15939",213362,56951975,569500,197500,3,0,0
"15940",180592,53141544,531400,154400,43,2,0.04651
"15941",278908,53201589,532000,158900,68,2,0.02941
"15942",246137,50641374,506400,137400,4,1,0.25
"15943",147828,56651990,566500,199000,7,1,0.14286
"15944",180600,56811217,568100,121700,35,0,0
"15945",213372,55581458,555800,145800,12,1,0.08333
"15946",246144,53321706,533200,170600,9,0,0
"15947",278917,54701563,547000,156300,16,0,0
"15948",246147,53391552,533900,155200,119,1,0.0084
"15949",246149,54301557,543000,155700,30,0,0
"15950",82300,50191448,501900,144800,57,1,0.01754
"15951",213388,53201844,532000,184400,52,1,0.01923
"15952",82304,50201338,502000,133800,25,1,0.04
"15953",82305,50211326,502100,132600,4,1,0.25
"15954",147847,52751532,527500,153200,16,1,0.0625
"15955",82306,50251292,502500,129200,8,1,0.125
"15956",82307,50271452,502700,145200,11,0,0
"15957",147850,54101571,541000,157100,3,1,0.33333
"15958",82308,50341312,503400,131200,34,2,0.05882
"15959",311707,53321730,533200,173000,3,0,0
"15960",180623,54361739,543600,173900,3,1,0.33333
"15961",82313,50461401,504600,140100,9,0,0
"15962",147855,50741464,507400,146400,36,1,0.02778
"15963",278942,51501451,515000,145100,9,1,0.11111
"15964",246171,52691518,526900,151800,13,5,0.38462
"15965",82320,50551365,505500,136500,3,0,0
"15966",82321,50631441,506300,144100,14,1,0.07143
"15967",311718,51801492,518000,149200,4,0,0
"15968",82324,50621435,506200,143500,21,1,0.04762
"15969",180638,55211578,552100,157800,82,2,0.02439
"15970",311722,56811999,568100,199900,11,0,0
"15971",82326,50691383,506900,138300,3,2,0.66667
"15972",82327,50641625,506400,162500,3,0,0
"15973",246183,50561449,505600,144900,3,0,0
"15974",82329,50751375,507500,137500,116,1,0.00862
"15975",82330,50711393,507100,139300,10,0,0
"15976",82331,50841439,508400,143900,18,1,0.05556
"15977",82332,51121644,511200,164400,12,0,0
"15978",82333,51171467,511700,146700,3,0,0
"15979",278960,53811540,538100,154000,121,3,0.02479
"15980",82334,51301503,513000,150300,3,0,0
"15981",82335,51571574,515700,157400,3,0,0
"15982",82336,51721732,517200,173200,4,0,0
"15983",180650,52821854,528200,185400,17,1,0.05882
"15984",82337,51831479,518300,147900,24,0,0
"15985",82338,51831628,518300,162800,3,0,0
"15986",82339,52131760,521300,176000,18,1,0.05556
"15987",82340,51971746,519700,174600,3,1,0.33333
"15988",147882,50391367,503900,136700,3,0,0
"15989",82341,52001492,520000,149200,3,0,0
"15990",82342,51911615,519100,161500,3,0,0
"15991",82343,52361587,523600,158700,9,0,0
"15992",82344,52481487,524800,148700,28,2,0.07143
"15993",278970,50811385,508100,138500,56,1,0.01786
"15994",311742,53831511,538300,151100,5,1,0.2
"15995",82346,52491527,524900,152700,3,0,0
"15996",311743,51391689,513900,168900,7,1,0.14286
"15997",82347,52551511,525500,151100,5,0,0
"15998",82348,52551714,525500,171400,3,0,0
"15999",82349,52421771,524200,177100,3,0,0
"16000",213433,50731374,507300,137400,97,1,0.01031
"16001",82350,52591504,525900,150400,3,0,0
"16002",278976,56041451,560400,145100,3,0,0
"16003",213435,53501532,535000,153200,50,1,0.02
"16004",147893,52191560,521900,156000,3,1,0.33333
"16005",82351,52651716,526500,171600,19,0,0
"16006",82352,52741612,527400,161200,3,0,0
"16007",147895,53991523,539900,152300,16,2,0.125
"16008",82353,52621661,526200,166100,23,0,0
"16009",246209,54051525,540500,152500,69,1,0.01449
"16010",311751,52121757,521200,175700,5,1,0.2
"16011",82354,52631718,526300,171800,9,1,0.11111
"16012",278981,55871786,558700,178600,19,1,0.05263
"16013",180668,53811563,538100,156300,11,0,0
"16014",82355,52851679,528500,167900,16,1,0.0625
"16015",82356,52831522,528300,152200,18,1,0.05556
"16016",180670,56171777,561700,177700,5,0,0
"16017",82357,52881628,528800,162800,14,2,0.14286
"16018",278984,56121913,561200,191300,33,1,0.0303
"16019",82358,52811522,528100,152200,7,7,1
"16020",246214,50761384,507600,138400,287,1,0.00348
"16021",82359,53001629,530000,162900,18,0,0
"16022",82360,53001785,530000,178500,5,0,0
"16023",82361,52901862,529000,186200,9,1,0.11111
"16024",82362,53031666,530300,166600,3,0,0
"16025",180676,53051743,530500,174300,6,1,0.16667
"16026",82364,53211638,532100,163800,23,0,0
"16027",311762,53821809,538200,180900,241,1,0.00415
"16028",82365,53211565,532100,156500,19,1,0.05263
"16029",213450,54751488,547500,148800,6,0,0
"16030",82366,53241869,532400,186900,40,1,0.025
"16031",147909,53291604,532900,160400,15,0,0
"16032",82367,53251556,532500,155600,47,3,0.06383
"16033",278994,52761665,527600,166500,6,0,0
"16034",82368,53251554,532500,155400,51,6,0.11765
"16035",82369,53221639,532200,163900,33,1,0.0303
"16036",82370,53361726,533600,172600,38,0,0
"16037",311768,54231696,542300,169600,17,1,0.05882
"16038",82371,53371540,533700,154000,69,6,0.08696
"16039",82372,53321535,533200,153500,183,5,0.02732
"16040",278999,54901536,549000,153600,5,0,0
"16041",180687,52741556,527400,155600,23,0,0
"16042",246229,55341757,553400,175700,3,1,0.33333
"16043",213459,55011687,550100,168700,4,0,0
"16044",180689,52911521,529100,152100,17,2,0.11765
"16045",82376,53561550,535600,155000,73,1,0.0137
"16046",82377,53501550,535000,155000,29,1,0.03448
"16047",82378,53541637,535400,163700,8,1,0.125
"16048",213464,56101911,561000,191100,7,1,0.14286
"16049",82381,53581599,535800,159900,22,1,0.04545
"16050",213466,55521474,555200,147400,5,0,0
"16051",279009,54391563,543900,156300,6,0,0
"16052",82383,53671612,536700,161200,67,1,0.01493
"16053",147926,55191538,551900,153800,4,0,0
"16054",82384,53681541,536800,154100,395,5,0.01266
"16055",246240,56151779,561500,177900,26,0,0
"16056",82385,53671534,536700,153400,15,1,0.06667
"16057",82386,53731847,537300,184700,16,1,0.0625
"16058",213471,55611473,556100,147300,39,0,0
"16059",82387,53721521,537200,152100,230,1,0.00435
"16060",82388,53771654,537700,165400,6,0,0
"16061",279014,55381478,553800,147800,32,0,0
"16062",82389,53641682,536400,168200,3,0,0
"16063",279015,50591454,505900,145400,5,1,0.2
"16064",180703,56041385,560400,138500,78,2,0.02564
"16065",82390,53741665,537400,166500,3,0,0
"16066",147933,50361309,503600,130900,3,1,0.33333
"16067",82391,53741567,537400,156700,3,0,0
"16068",213478,53091750,530900,175000,61,3,0.04918
"16069",82394,53791529,537900,152900,236,13,0.05508
"16070",82395,53781655,537800,165500,34,1,0.02941
"16071",82396,53791864,537900,186400,24,1,0.04167
"16072",82397,53791821,537900,182100,19,4,0.21053
"16073",180710,56061453,560600,145300,5,0,0
"16074",82398,53781821,537800,182100,5,1,0.2
"16075",279024,54411886,544100,188600,28,0,0
"16076",311796,58031481,580300,148100,4,1,0.25
"16077",279025,51991470,519900,147000,47,0,0
"16078",82399,53851555,538500,155500,28,0,0
"16079",82400,53821536,538200,153600,160,1,0.00625
"16080",246257,53121533,531200,153300,39,2,0.05128
"16081",147944,56041326,560400,132600,3,0,0
"16082",246258,54621597,546200,159700,3,0,0
"16083",82403,53871678,538700,167800,3,2,0.66667
"16084",82404,53881805,538800,180500,32,0,0
"16085",82405,53891810,538900,181000,12,1,0.08333
"16086",147947,50711383,507100,138300,17,2,0.11765
"16087",82406,53871822,538700,182200,34,1,0.02941
"16088",82407,53931532,539300,153200,149,2,0.01342
"16089",82408,53911513,539100,151300,89,1,0.01124
"16090",82409,53921553,539200,155300,4,0,0
"16091",180723,50881440,508800,144000,13,0,0
"16092",82410,53891593,538900,159300,12,0,0
"16093",82411,53941527,539400,152700,115,3,0.02609
"16094",82412,53971801,539700,180100,78,0,0
"16095",82414,53981547,539800,154700,3,2,0.66667
"16096",82415,54011551,540100,155100,192,2,0.01042
"16097",82416,54001524,540000,152400,22,2,0.09091
"16098",279043,52831631,528300,163100,135,0,0
"16099",82417,54021558,540200,155800,6,0,0
"16100",246273,50311314,503100,131400,23,0,0
"16101",213502,56061806,560600,180600,6,0,0
"16102",82418,54111547,541100,154700,20,1,0.05
"16103",82419,54061555,540600,155500,9,0,0
"16104",180733,51301516,513000,151600,15,1,0.06667
"16105",82420,54111618,541100,161800,6,0,0
"16106",147963,54851801,548500,180100,4,1,0.25
"16107",82421,54091540,540900,154000,3,0,0
"16108",180734,50961418,509600,141800,42,2,0.04762
"16109",82422,54121519,541200,151900,6,2,0.33333
"16110",213507,54011532,540100,153200,32,2,0.0625
"16111",82424,54171520,541700,152000,25,3,0.12
"16112",82425,54191522,541900,152200,47,2,0.04255
"16113",82426,54171614,541700,161400,69,2,0.02899
"16114",180739,56571266,565700,126600,15,2,0.13333
"16115",147969,54611689,546100,168900,13,0,0
"16116",82427,54131557,541300,155700,6,4,0.66667
"16117",82428,54181559,541800,155900,30,1,0.03333
"16118",82429,54201562,542000,156200,22,1,0.04545
"16119",311826,52351643,523500,164300,9,2,0.22222
"16120",213514,55771472,557700,147200,3,0,0
"16121",82430,54131788,541300,178800,12,1,0.08333
"16122",82431,54201693,542000,169300,3,1,0.33333
"16123",82432,54161816,541600,181600,8,0,0
"16124",82433,54211517,542100,151700,29,5,0.17241
"16125",180748,51851738,518500,173800,51,1,0.01961
"16126",82435,54371552,543700,155200,3,0,0
"16127",82437,54371510,543700,151000,18,3,0.16667
"16128",82438,54411499,544100,149900,17,1,0.05882
"16129",279064,50761461,507600,146100,3,0,0
"16130",82439,54341917,543400,191700,3,0,0
"16131",147981,54861480,548600,148000,14,0,0
"16132",82440,54391512,543900,151200,5,2,0.4
"16133",246296,53731547,537300,154700,251,1,0.00398
"16134",82441,54441661,544400,166100,9,1,0.11111
"16135",82442,54441770,544400,177000,4,0,0
"16136",82443,54481487,544800,148700,5,0,0
"16137",147985,56001435,560000,143500,3,1,0.33333
"16138",246299,55821468,558200,146800,15,3,0.2
"16139",180757,53761774,537600,177400,12,0,0
"16140",82445,54561543,545600,154300,58,1,0.01724
"16141",213529,53801745,538000,174500,8,0,0
"16142",82446,54561490,545600,149000,12,1,0.08333
"16143",147989,54511545,545100,154500,15,1,0.06667
"16144",82447,54651689,546500,168900,3,0,0
"16145",311845,57611478,576100,147800,3,0,0
"16146",82448,54721649,547200,164900,9,0,0
"16147",147990,50511372,505100,137200,75,1,0.01333
"16148",82449,54611710,546100,171000,19,0,0
"16149",82450,54651822,546500,182200,4,0,0
"16150",82451,54631834,546300,183400,14,0,0
"16151",82452,54611603,546100,160300,5,0,0
"16152",147994,56681326,566800,132600,4,14,3.5
"16153",246308,53781544,537800,154400,3,0,0
"16154",311851,53271555,532700,155500,3,3,1
"16155",82456,54811503,548100,150300,3,0,0
"16156",82458,54761587,547600,158700,4,0,0
"16157",82460,54831492,548300,149200,4,2,0.5
"16158",279087,57051269,570500,126900,6,3,0.5
