"","X","Y","OBJECTID","RELI","B14BTOT","Count_","IPTA","WGSlong","WGSlat"
"27850",537000,159500,95711,53701595,8,0,0,6.61666781062847,46.5837990029636
"27851",536600,152200,95712,53661522,103,2,0,6.61245206042673,46.5180970206744
"27852",536600,188000,95713,53661880,12,1,0,6.60751116924993,46.8401181664508
"27853",537700,183200,95714,53771832,47,1,0,6.62258462908964,46.7970465382557
"27854",537700,160600,95715,53771606,23,0,0,6.62565146093229,46.5937591849011
"27855",538000,155500,95716,53801555,31,2,0,6.6302516027125,46.5479120291232
"27856",538100,152800,95717,53811528,71,7,0,6.63191724418054,46.5236344551295
"27857",538000,177400,226801,53801774,3,1,0,6.62729944098813,46.7449037973802
"27858",556700,144100,292344,55671441,4,2,1,6.87512808751878,46.4468360334947
"27859",537800,153800,95718,53781538,130,4,0,6.62787309146442,46.5326017707283
"27860",537900,160900,95719,53791609,4,0,0,6.62822075119475,46.5964763185768
"27861",558500,147000,325117,55851470,6,4,1,6.89829279943903,46.473036542911
"27862",538200,160100,95720,53821601,8,0,0,6.63224280861835,46.5893080377997
"27863",538500,155100,95721,53851551,3,1,0,6.63682366854953,46.5443601181648
"27864",510300,144000,292347,51031440,38,1,0,6.27136174157662,46.4413342400346
"27865",538900,184000,95723,53891840,11,1,0,6.63819515802098,46.8043536399678
"27866",551900,172900,259579,55191729,4,1,0,6.80965919905107,46.7055731002051
"27867",535600,175200,325121,53561752,8,0,0,6.59620423991488,46.7248874094447
"27868",538800,155600,95725,53881556,7,0,0,6.64066839652078,46.5488851851634
"27869",555700,145700,194039,55571457,27,0,0,6.86196148897936,46.4611633050542
"27870",539200,151700,95727,53921517,197,2,0,6.64639686960116,46.5138405981197
"27871",539300,167400,95728,53931674,3,0,0,6.64563256416799,46.655073012688
"27872",539500,180800,95729,53951808,79,1,0,6.64647810857394,46.7756245525471
"27873",539700,154200,95730,53971542,33,1,0,6.65258527416967,46.5363736894401
"27874",539900,152100,95731,53991521,111,2,0,6.65546542730313,46.5175018558335
"27875",508200,163500,194045,50821635,14,1,0,6.24016287568479,46.6164437157624
"27876",539400,178600,95732,53941786,3,0,0,6.64545999281376,46.7558265078333
"27877",539400,181100,95733,53941811,75,2,0,6.64512912488534,46.7783139567853
"27878",568000,200400,226818,56802004,9,1,0,7.0182590917248,46.9539083572597
"27879",510200,141700,161276,51021417,39,2,0,6.27050615401399,46.420633226994
"27880",539800,180700,95734,53981807,123,1,0,6.65041905758175,46.7747522243792
"27881",545300,173800,292361,54531738,4,0,0,6.72325173353123,46.7131602879392
"27882",557500,146100,194048,55751461,22,0,0,6.88535549607263,46.4648780137233
"27883",539900,184700,95735,53991847,3,0,0,6.6512027846183,46.8107410883515
"27884",558000,143600,325132,55801436,146,3,0,6.89209112592835,46.4424210317007
"27885",539800,151100,95736,53981511,53,5,0,6.65429264022173,46.5084977157437
"27886",539500,184900,95737,53951849,28,1,0,6.64593584066732,46.8125038553513
"27887",539800,153200,95738,53981532,41,3,0,6.65401908645222,46.5273875409837
"27888",540300,151200,95739,54031512,126,3,0,6.660793782801,46.509441993619
"27889",540400,162800,95740,54041628,37,0,0,6.66059818563481,46.6137945928267
"27890",540400,152300,95741,54041523,88,1,0,6.66195477411911,46.519345582703
"27891",561000,185700,226826,56101857,32,0,0,6.9275612705162,46.8213062474683
"27892",540500,160300,95742,54051603,4,0,0,6.66222642145719,46.5913156829529
"27893",508900,144500,325140,50891445,4,0,0,6.25304788566983,46.4456427673611
"27894",540400,153300,95743,54041533,13,1,0,6.66182578062062,46.5283407446166
"27895",508300,144000,226828,50831440,101,1,0,6.24533956163713,46.4410636770973
"27896",540400,153800,95744,54041538,30,1,0,6.66176126765521,46.5328383244075
"27897",541100,187800,95745,54111878,3,0,0,6.66652463587467,46.8387326196276
"27898",540700,152400,95746,54071524,6,2,0,6.66585116086696,46.5202717376113
"27899",540600,156400,95747,54061564,12,0,0,6.66403354735302,46.5562435113178
"27900",546200,168900,325146,54621689,14,1,0,6.73559571428017,46.6691572528269
"27901",541800,169000,95749,54181690,3,0,0,6.67808870482757,46.6696877273437
"27902",541300,151100,95751,54131511,3,2,1,6.67383484194312,46.5086308798645
"27903",541300,156000,95752,54131560,3,0,0,6.67321216193503,46.5527072254619
"27904",542100,150700,95753,54211507,68,2,0,6.68430748266091,46.5051024500776
"27905",542400,161500,95754,54241615,16,0,0,6.68686781525998,46.602276248707
"27906",542400,161000,95755,54241610,14,0,0,6.68693032425998,46.5977786701659
"27907",542900,160700,95756,54291607,5,0,0,6.69349233600928,46.5951230108932
"27908",553800,168700,325154,55381687,5,0,0,6.83492598117521,46.6679273307718
"27909",543700,154600,95757,54371546,20,1,0,6.70467607681196,46.5403201858597
"27910",505200,136900,226841,50521369,14,0,0,6.2064564411861,46.3767715197069
"27911",549700,157200,325155,54971572,3,0,0,6.78260849671568,46.5641857413499
"27912",540300,154000,259613,54031540,162,1,0,6.66043201925229,46.5346284443273
"27913",543700,155500,95758,54371555,33,0,0,6.70456632797626,46.548415867655
"27914",525000,171500,161301,52501715,24,0,0,6.45816106892014,46.6904989817736
"27915",543300,178700,95759,54331787,27,1,0,6.6964905326444,46.7570691423015
"27916",544500,150100,95760,54451501,14,1,0,6.71564522114796,46.4999085071701
"27917",543300,152700,95761,54331527,6,0,0,6.6996949718642,46.5231955357666
"27918",541000,151200,325159,54101512,36,2,0,6.66991363141507,46.5095040333768
"27919",543400,178700,95762,54341787,22,1,0,6.69779935566559,46.7570776406163
"27920",536100,170800,325160,53611708,4,1,0,6.60335701328225,46.6853575560415
"27921",568400,126700,292389,56841267,3,1,0,7.02857241509286,46.2909679927609
"27922",543800,164500,95763,54381645,3,0,0,6.70477275176381,46.6293809129123
"27923",543900,149700,95764,54391497,3,1,0,6.7078780664897,46.4962604321359
"27924",521800,152400,226849,52181524,26,0,0,6.41957465091763,46.5183309746525
"27925",544300,151300,95765,54431513,3,0,0,6.71289543325946,46.5106861728615
"27926",543900,170800,95766,54391708,4,0,0,6.70530974032352,46.6860587052175
"27927",544000,164400,95768,54401644,5,0,0,6.70739638443307,46.6284981887157
"27928",505000,143800,226853,50501438,15,1,0,6.20244454961367,46.4388053048271
"27929",539300,171500,161311,53931715,13,1,0,6.64509092326494,46.6919527690127
"27930",545800,148800,95769,54581488,10,1,0,6.7327315595548,46.4883211473232
"27931",550600,156800,194083,55061568,3,0,0,6.7943888755863,46.5606546916887
"27932",545800,184000,95770,54581840,7,0,0,6.72858355672088,46.8049508982339
"27933",545800,154900,95771,54581549,25,0,0,6.73201621981848,46.5431921152189
"27934",544800,153100,95772,54481531,3,0,0,6.71919479671552,46.5269189831966
"27935",545200,149600,95773,54521496,4,1,0,6.72482277047886,46.4954685270224
"27936",558900,145800,194087,55891458,9,1,0,6.90360728925586,46.4622667058238
"27937",545000,150000,95775,54501500,19,1,0,6.72217018736111,46.4990502289583
"27938",541900,153700,325172,54191537,11,0,0,6.68132485123651,46.5320706856699
"27939",563200,133000,226859,56321330,10,2,0,6.96059706585632,46.347374791824
"27940",545300,189300,95776,54531893,8,2,0,6.72139902852692,46.8525834940072
"27941",545700,156100,95778,54571561,4,0,0,6.73057140761637,46.5539782823987
"27942",553400,173000,161320,55341730,8,0,0,6.82926294275751,46.7065790681113
"27943",544700,177200,95779,54471772,9,2,0,6.71499513613374,46.7436941437455
"27944",547200,182900,95780,54721829,55,1,0,6.747050463719,46.795168797845
"27945",547300,158200,95781,54731582,22,1,0,6.75119425802792,46.5729962239661
"27946",547300,183200,95782,54731832,30,1,0,6.74832565488431,46.7978752345117
"27947",505200,146100,194098,50521461,22,0,0,6.20457595811329,46.459520971446
"27948",548400,149400,95785,54841494,17,2,0,6.76652554950556,46.4939236250464
"27949",537000,185100,259641,53701851,14,0,0,6.61315437618367,46.8140710112808
"27950",547500,190600,95786,54751906,8,1,0,6.7500948488053,46.8644541846187
"27951",545700,170100,259643,54571701,5,0,0,6.72892041007097,46.6799109616595
"27952",547700,148400,95788,54771484,3,1,0,6.75752126214341,46.4848740635254
"27953",547500,148900,95789,54751489,4,0,0,6.75486001109968,46.4893560565328
"27954",504000,130900,161332,50401309,7,0,0,6.19210062803929,46.3226341280218
"27955",547600,157700,95790,54761577,9,0,0,6.75516419858347,46.5685221718045
"27956",521300,147500,292416,52131475,3,2,1,6.41389348279304,46.4741976648804
"27957",508800,143800,226876,50881438,3,0,0,6.25188444128196,46.4393329595602
"27958",549400,154500,95792,54941545,11,0,0,6.77899197783258,46.5398758758704
"27959",548900,150700,95795,54891507,3,0,0,6.77289429845794,46.5056558264769
"27960",518300,148100,194108,51831481,12,1,0,6.37472966857754,46.4792354662947
"27961",549200,148600,95796,54921486,6,0,0,6.77703322744229,46.4867885390013
"27962",541700,172500,325193,54171725,29,1,0,6.67633771561427,46.7011618139649
"27963",550800,169100,95797,55081691,4,1,0,6.79568283418902,46.671311104905
"27964",557500,179300,325195,55751793,10,0,0,6.88229150471251,46.7635228551285
"27965",550500,155300,95798,55051553,4,0,0,6.7932456643048,46.5471543689131
"27966",550600,147100,95799,55061471,20,1,0,6.79542567913592,46.4734002666621
"27967",534800,155700,226884,53481557,13,0,0,6.58850343890228,46.5494069055455
"27968",550300,172300,95800,55031723,7,0,0,6.78880276348363,46.7000587273296
"27969",502900,130800,325197,50291308,22,0,0,6.17784075505954,46.3215766216736
"27970",550400,163300,95801,55041633,10,0,0,6.7910812288009,46.619109142571
"27971",537800,151500,226886,53781515,136,8,0,6.62818270357751,46.511912987822
"27972",551400,177600,95803,55141776,3,0,0,6.80262315580422,46.7478142274697
"27973",551500,177500,95804,55151775,5,0,0,6.80394235373535,46.7469219928991
"27974",551500,170500,95805,55151705,4,0,0,6.80468236263979,46.6839556367089
"27975",534500,161900,292433,53451619,95,0,0,6.58371139301313,46.6051469018063
"27976",554500,148000,194122,55451480,28,1,0,6.84611502535208,46.4817722463461
"27977",498600,144800,259668,49861448,3,0,0,6.11896080071324,46.4468622849941
"27978",541700,154600,161357,54171546,9,0,0,6.6786044750566,46.5401489552383
"27979",552200,155600,95815,55221556,9,0,0,6.81537860539606,46.549976550839
"27980",543000,150400,226899,54301504,3,1,0,6.69606908349035,46.5024810937542
"27981",540000,151400,161359,54001514,64,8,0,6.65685932395956,46.5112142132075
"27982",546700,174400,161360,54671744,4,0,0,6.74149073174422,46.718670686466
"27983",553500,146800,95819,55351468,78,6,0,6.83321362805654,46.4709091734792
"27984",536700,152500,194134,53671525,61,1,0,6.6137140002193,46.5208050144362
"27985",553800,172600,95821,55381726,15,0,0,6.83453368037631,46.7030087922427
"27986",553900,146700,95823,55391467,22,11,1,6.83843132343118,46.4700372741136
"27987",567100,128800,259679,56711288,7,2,0,7.01155471729693,46.3097961302718
"27988",540600,156300,194137,54061563,3,1,0,6.66404641871625,46.555343996053
"27989",544500,151100,161366,54451511,23,1,0,6.71552518995363,46.5089037337829
"27990",569900,193100,325222,56991931,3,1,0,7.04370118601521,46.8883327169554
"27991",549400,163300,194138,54941633,16,0,0,6.77802627846527,46.619034176964
"27992",532000,163700,226910,53201637,23,0,0,6.55081758388735,46.6210882377955
"27993",501500,144500,161369,50151445,41,1,0,6.15675989109951,46.4445963444685
"27994",535200,153900,194141,53521539,46,1,0,6.59397119108346,46.5332546257064
"27995",554200,156000,95829,55421560,3,0,0,6.84141564318579,46.5537145603179
"27996",507900,137300,161371,50791373,64,1,0,6.24146525488423,46.3807452368165
"27997",540100,185000,161375,54011850,11,0,0,6.65378371389705,46.8134575901026
"27998",542000,161500,194147,54201615,3,2,1,6.68164751918861,46.6022416641349
"27999",533900,154100,161376,53391541,143,4,0,6.57699846904221,46.5349265213119
"28000",518500,174000,325234,51851740,77,2,0,6.372753,46.71222
"28001",554800,172400,95837,55481724,19,0,0,6.847629,46.70128
"28002",555300,144600,95839,55531446,124,3,0,6.856861,46.45124
"28003",547400,154700,325239,54741547,4,0,0,6.752898,46.54152
"28004",560200,143100,259699,56021431,19,1,0,6.920762,46.43806
"28005",555900,171200,95846,55591712,15,1,0,6.862126,46.69056
"28006",569600,197800,161389,56961978,9,1,0,7.039451,46.9306
"28007",578800,132900,226931,57881329,3,0,0,7.163247,46.34715
"28008",555300,169500,292474,55531695,8,1,0,6.854448,46.67523
"28009",519800,149800,325247,51981498,32,1,0,6.393966,46.49471
"28010",555700,144500,292476,55571445,32,3,0,6.862076,46.45037
"28011",542200,164200,259705,54221642,42,1,0,6.683919,46.62655
"28012",551100,180200,226936,55111802,3,2,1,6.79842,46.77118
"28013",517200,148500,259708,51721485,3,0,0,6.360336,46.4827
"28014",558200,147200,194166,55821472,3,2,1,6.894369,46.47482
"28015",571600,134500,292482,57161345,3,0,0,7.069621,46.36128
"28016",556400,149200,95856,55641492,3,1,0,6.870744,46.49269
"28017",501100,144600,226941,50111446,3,1,0,6.151534,46.44544
"28018",549200,148200,161400,54921482,58,2,0,6.777077,46.48319
"28019",556600,144800,95858,55661448,27,1,0,6.873761,46.45313
"28020",562500,131200,226942,56251312,5,0,0,6.951649,46.33114
"28021",558900,144200,259713,55891442,10,4,0,6.903749,46.44787
"28022",556700,144200,95863,55671442,4,2,1,6.875119,46.44774
"28023",518500,161300,325260,51851613,20,1,0,6.375004,46.59799
"28024",537800,165800,325261,53781658,6,2,0,6.626254,46.64054
"28025",556900,144000,95864,55691440,13,1,0,6.87774,46.44595
"28026",530300,169000,226948,53031690,5,0,0,6.527821,46.66859
"28027",565700,127300,194178,56571273,9,2,0,6.993492,46.29623
"28028",557400,144900,95866,55741449,3,0,0,6.884164,46.45408
"28029",519500,170800,292492,51951708,3,0,0,6.386391,46.68356
"28030",540700,151500,226951,54071515,3,7,2,6.665967,46.51218
"28031",555200,148100,194180,55521481,3,0,0,6.855221,46.48272
"28032",544800,150700,259724,54481507,4,0,0,6.719481,46.50533
"28033",557400,145700,95870,55741457,8,2,0,6.88409,46.46127
"28034",569800,193000,292499,56981930,4,1,0,7.042396,46.88743
"28035",550700,163500,161415,55071635,5,0,0,6.794976,46.62093
"28036",566900,120700,259728,56691207,3,0,0,7.009533,46.23692
"28037",530900,153500,292500,53091535,3,1,0,6.537985,46.52923
"28038",561600,193500,259729,56161935,4,0,0,6.934768,46.8915
"28039",558100,146700,95874,55811467,30,4,0,6.893112,46.47031
"28040",549700,151600,325273,54971516,6,0,0,6.783218,46.51381
"28041",558400,133900,95877,55841339,3,1,0,6.898165,46.35519
"28042",558500,146800,95879,55851468,21,4,0,6.898311,46.47124
"28043",548700,180100,226964,54871801,4,1,0,6.767011,46.7701
"28044",559300,143400,95880,55931434,25,3,0,6.909025,46.4407
"28045",561500,186800,325280,56151868,3,0,0,6.934021,46.83123
"28046",559500,186300,95886,55951863,3,0,0,6.907852,46.82661
"28047",560500,138500,95887,56051385,145,2,0,6.925057,46.3967
"28048",560500,141600,95888,56051416,102,15,0,6.924793,46.42458
"28049",576600,133900,259744,57661339,3,3,1,7.134618,46.35607
"28050",506200,145500,226974,50621455,37,1,0,6.217713,46.45426
"28051",549800,164200,194203,54981642,5,1,0,6.78315,46.62716
"28052",560100,143100,95890,56011431,3,2,1,6.919461,46.43805
"28053",560700,190900,95891,56071909,11,0,0,6.923182,46.86806
"28054",515000,145200,292518,51501452,77,1,0,6.332295,46.45274
"28055",561100,185700,95893,56111857,20,0,0,6.928872,46.82131
"28056",555000,145700,325291,55501457,79,2,0,6.85285,46.46112
"28057",550800,173100,161437,55081731,6,0,0,6.795254,46.70729
"28058",528100,153300,161438,52811533,59,1,0,6.501525,46.52713
"28059",541100,155500,226982,54111555,8,2,0,6.670668,46.54819
"28060",530600,175400,292525,53061754,27,1,0,6.530773,46.72618
"28061",560500,141400,259754,56051414,137,10,0,6.92481,46.42278
"28062",567200,124600,226984,56721246,3,0,0,7.013148,46.27202
