X,Y,Numero,Nom,MoyenTrans,Altitude,NumeroComm,NomCommune
6.62867,46.526409,8592135,"Lausanne, Vinet",Bus,528,5586,Lausanne
6.649682,46.518245,8592129,"Lausanne, Verdeil",Bus,533,5586,Lausanne
6.640452,46.532592,8592115,"Lausanne, Signal",Bus,637,5586,Lausanne
6.648763,46.536563,8592099,"Lausanne, Praz-Berthoud",Bus,640,5586,Lausanne
6.667012,46.537588,8592101,"Lausanne, Praz-S�chaud",Bus,695,5586,Lausanne
6.954334,46.316924,8581047,"Aigle, Pautex",Bus,393,5401,Aigle
6.401101,46.481288,8579080,"Aubonne, Roveray",Bus,433,5422,Aubonne
6.563827,46.535267,8591955,"Ecublens VD, place de sport",Bus,412,5635,Ecublens (VD)
6.759904,46.707537,8570372,"Thierrens, Fontana-Bion",Bus,769,5693,Montanaire
6.60067,46.529967,8592179,"Prilly, Flumeaux",Bus,437,5589,Prilly
6.443225,46.734811,8579098,"Lignerolle, CVE",Bus,787,5755,Lignerolle
6.85358,46.479121,8504954,Nant VD,Bus,569,5884,Corsier-sur-Vevey
6.940001,46.79683,8504154,"Vers-chez-Perrin, bif.",Bus,507,5822,Payerne
6.765597,46.542451,8591975,"Forel (Lavaux), Les Confr�ries",Bus,726,5604,Forel (Lavaux)
6.507077,46.658973,8570145,"La Sarraz, piscine",Bus,506,5498,La Sarraz
6.426989,46.472309,8577593,"Etoy, Chenalette",Bus,396,5636,Etoy
6.574865,46.546938,8593816,"Crissier, Marcolet",Bus,429,5583,Crissier
6.781486,46.57286,8570420,"Servion, poste/crois�e",Bus,739,5799,Servion
6.633983,46.566183,8592141,"Le Mont-sur-Lausanne, Etavez",Bus,708,5587,Le Mont-sur-Lausanne
6.655807,46.764417,8570302,"Pomy, Centre Orif",Bus,498,5926,Pomy
6.68481,46.544832,8592058,"Lausanne, Haute Combe",Bus,792,5586,Lausanne
6.634567,46.520729,8589524,"Lausanne, R�tillon",Bus,485,5586,Lausanne
6.236246,46.61176,8595468,"Le Sentier, La Golisse",Bus,1015,5872,Le Chenit
6.743555,46.796074,8582675,"Yvonand, En Brit",Bus,438,5939,Yvonand
6.55474,46.522539,8591956,"Ecublens VD, Renges",Bus,408,5635,Ecublens (VD)
6.851285,46.545445,8570441,"Ecoteaux, Platta-Pierraz",Bus,692,5805,Oron
6.931842,46.388532,8595181,"Villeneuve VD, sous le viaduc",Bus,374,5414,Villeneuve (VD)
6.811239,46.686619,8570359,"Bussy-sur-Moudon, coll�ge",Bus,640,5663,Bussy-sur-Moudon
6.237768,46.378061,8588658,"Nyon, Conservatoire",Bus,378,5724,Nyon
6.774092,46.481338,8570563,"Chexbres, Bellevue",Bus,571,5607,Puidoux
6.848426,46.458521,8594004,"Vevey, Ste-Claire",Bus,375,5890,Vevey
6.929196,46.412889,8501234,Ch�teau-de-Chillon,Bateau,373,5891,Veytaux
6.817378,46.76093,8504152,"Combremont-le-Grand, village",Bus,672,5831,Valbroye
6.903622,46.890921,8570416,"Chevroux, port",Bus,434,5813,Chevroux
7.119544,46.354456,8593775,Les Nicolets,CheminFer,1097,5411,Ormont-Dessus
6.175328,46.31795,8587575,"Commugny, centre",Bus,415,5711,Commugny
6.783424,46.583019,8570421,"Servion, Mannessivaz",Bus,768,5799,Servion
6.889175,46.762432,8570374,"Granges-pr�s-Marnand, poste",Bus,468,5831,Valbroye
6.249996,46.428688,8501857,"Vich, poste",Bus,453,5732,Vich
6.747002,46.491755,8570561,"Epesses, village",Bus,458,5613,Bourg-en-Lavaux
7.136293,46.288608,8501711,Solalex,Bus,1461,5402,Bex
6.467746,46.819064,8593784,"L'Auberson, Les Sapins",Bus,1100,5568,Sainte-Croix
6.643509,46.659106,8570299,"Villars-le-Terroir, B.-Croix",Bus,657,5537,Villars-le-Terroir
7.068831,46.29215,8501707,"Villars-sur-Ollon, La Roche",Bus,1350,5409,Ollon
6.237737,46.386509,8501187,Nyon D�p�t,CheminFer,408,5724,Nyon
6.60743,46.539651,8501163,Prilly-Chasseur,CheminFer,525,5589,Prilly
6.603167,46.56247,8501166,Romanel-sur-Lausanne,CheminFer,591,5592,Romanel-sur-Lausanne
6.512912,46.522044,8592251,"Lonay, Grassiaz",Bus,387,5638,Lonay
6.552285,46.547511,8581914,"Bussigny VD, gare",Bus,410,5624,Bussigny
6.235261,46.424295,8501296,"Coinsins, Auberge",Bus,475,5710,Coinsins
6.585913,46.531737,8592218,"Renens VD, Caudray",Bus,414,5591,Renens (VD)
6.676211,46.599929,8570167,"Froideville, village",Bus,820,5523,Froideville
6.630092,46.533247,8592132,"Lausanne, Vieux-Moulin",Bus,559,5586,Lausanne
6.648503,46.528465,8592126,"Lausanne, Vallonnette",Bus,583,5586,Lausanne
6.488947,46.753831,8579905,"L'Abergement, village",Bus,651,5741,L'Abergement
6.634134,46.54113,8592089,"Lausanne, Pavement",Bus,626,5586,Lausanne
6.705948,46.745993,8507690,"Cronay, Moulin du Pont",Bus,489,5910,Cronay
6.621435,46.529065,8592104,"Lausanne, Presbyt�re",Bus,534,5586,Lausanne
6.450747,46.691263,8570150,"Juriens, village",Bus,784,5754,Juriens
6.782875,46.62831,8591934,"Vucherens, Closy",Bus,664,5692,Vucherens
6.640663,46.738539,8507675,"Epautheyres, crois�e",Bus,513,5520,Essertines-sur-Yverdon
6.645691,46.76235,8595161,"Yverdon, Petits-Champs",Bus,435,5938,Yverdon-les-Bains
6.77644,46.482062,8501757,"Chexbres, poste",Bus,579,5601,Chexbres
6.92004,46.73818,8583423,"Villarzel, Les R�pes",Bus,692,5830,Villarzel
6.668404,46.552468,8591963,"Epalinges, Biolleyre",Bus,795,5584,Epalinges
6.314486,46.647475,8579138,"L'Abbaye, Les Collond�s",Bus,1020,5871,L'Abbaye
6.637069,46.52072,8589523,"Lausanne, Bessi�res",Metro,514,5586,Lausanne
6.776132,46.652155,8570343,"Rossenges, crois�e",Bus,663,5684,Rossenges
6.958171,46.322041,8593770,"Aigle, Pr� d'Emoz A",Bus,397,5401,Aigle
6.583128,46.786413,8570335,Villars-sous-Champvent,Bus,446,5905,Champvent
6.205273,46.358468,8588663,"Crans-pr�s-C�ligny, village",Bus,424,5713,Crans-pr�s-C�ligny
6.893302,46.446286,8579201,"Clarens, Pertuiset",Bus,430,5886,Montreux
6.975792,46.302072,8501459,St-Triphon-Village,CheminFer,405,5409,Ollon
6.897931,46.468825,8501282,Pr�laz-sur-Blonay,CheminFer,670,5881,Blonay
6.667746,46.532753,8579246,"Lausanne, Rov�r�az",Bus,677,5586,Lausanne
6.825914,46.470474,8579151,"Corseaux, Cerisiers",Bus,420,5883,Corseaux
6.233651,46.38257,8515645,Nyon (bif),CheminFer,405,5724,Nyon
6.402356,46.61046,8501089,Villars-Bozon,CheminFer,662,5486,L'Isle
6.665755,46.654851,8501175,Sugnens,CheminFer,648,5540,Montilliez
6.852296,46.489478,8504958,"Jongny, Chaudette",Bus,753,5885,Jongny
6.387063,46.507392,8570051,"St-Livres, village",Bus,601,5435,Saint-Livres
6.507596,46.609948,8570096,"Cossonay-Ville, Pr� aux Moines",Bus,568,5477,Cossonay
6.667207,46.56142,8593825,"Epalinges, Pr�s-les-bois",Bus,809,5584,Epalinges
6.205861,46.438492,8501056,Sus-Ch�tel,CheminFer,802,5718,Genolier
6.541792,46.53075,8515322,Denges A (bif),CheminFer,397,5632,Denges
6.694074,46.500705,8592155,"Lutry, Corniche",Bus,380,5606,Lutry
6.643967,46.769175,8594044,"Yverdon-les-Bains, La Sallaz",Bus,435,5938,Yverdon-les-Bains
6.649091,46.534631,8592118,"Lausanne, St-Etienne",Bus,621,5586,Lausanne
7.035833,46.295393,8579130,"Chesi�res, cimeti�re",Bus,1100,5409,Ollon
6.700247,46.714093,8581610,"Oppens, La Tuili�re",Bus,560,5923,Oppens
6.649723,46.506478,8592198,"Pully, Verney",Bus,386,5590,Pully
6.319918,46.649507,8579137,"L'Abbaye, place du village",Bus,1020,5871,L'Abbaye
6.26078,46.513927,8501855,"St-George, village",Bus,931,5434,Saint-George
6.369039,46.495726,8583458,"Aubonne, Pr�-Baulan",Bus,578,5422,Aubonne
6.663563,46.552669,8593823,"Epalinges, Pierraz",Bus,776,5584,Epalinges
6.618401,46.793085,8594012,"Montagny-p.-Yv., La Brinaz",Bus,439,5922,Montagny-pr�s-Yverdon
7.018574,46.204384,8570669,"Lavey-les-Bains, Et. Thermal",Bus,419,5406,Lavey-Morcles
6.165957,46.373247,8579314,"Crassier, Ancienne Gare",Bus,471,5714,Crassier
6.664859,46.637168,8570207,"Poliez-le-Grand, village",Bus,695,5540,Montilliez
6.455261,46.482939,8589253,"St-Prex, gare nord",Bus,397,5646,Saint-Prex
6.563776,46.51659,8595223,"St-Sulpice VD, Parc Scient.",Bus,394,5648,Saint-Sulpice (VD)
6.605526,46.57868,8501170,Bel-Air LEB,CheminFer,605,5586,Lausanne
6.446439,46.478238,8589254,"St-Prex, ch. des Etourneaux",Bus,401,5646,Saint-Prex
6.551955,46.54696,8595216,"Bussigny VD, gare sud",Bus,415,5624,Bussigny
6.905841,46.88817,8570415,"Chevroux, village",Bus,453,5813,Chevroux
6.461648,46.48697,8589263,"St-Prex, Taillecou nord",Bus,377,5646,Saint-Prex
6.531975,46.800277,8504297,Trois-Villes,CheminFer,906,5745,Baulmes
6.44412,46.477552,8595222,"St-Prex, Aux Saugettes",Bus,403,5646,Saint-Prex
6.414217,46.5928,8501088,Tuilerie,CheminFer,670,5494,Pampigny
6.768055,46.626119,8588153,La R�pe VD,Bus,684,5692,Vucherens
6.990442,46.905795,8570517,"Villars-le-Grand, village",Bus,473,5464,Vully-les-Lacs
7.001584,46.306727,8570610,Cr�t-�-Tavez,Bus,801,5409,Ollon
6.567031,46.54919,8593818,"Crissier, Sorge",Bus,422,5583,Crissier
6.554725,46.622477,8583673,"Daillens, Les Montets",Bus,527,5480,Daillens
6.961156,46.351812,8570606,"Corbeyrier, Vers la Doey",Bus,978,5404,Corbeyrier
6.419524,46.486393,8577557,"Etoy, village",Bus,453,5636,Etoy
6.779734,46.61496,8504164,"Vulliens, Halte TL",Bus,690,5803,Vulliens
6.5898,46.523274,8501210,"Lausanne, Bourdonnette",Metro,390,5586,Lausanne
6.626058,46.523233,8501160,Lausanne-Chauderon,CheminFer,471,5586,Lausanne
6.657611,46.541302,8592128,"Lausanne, Vennes",Metro,691,5586,Lausanne
6.899642,46.355665,8570589,"Chessel, Grand-Bois",Bus,380,5403,Chessel
6.579456,46.543518,8588840,"Crissier, ch. des Noutes",Bus,470,5583,Crissier
6.579267,46.550489,8588842,"Crissier, ch. du Br�",Bus,470,5583,Crissier
6.670736,46.598561,8570166,"Froideville, Champ-de-la-Croix",Bus,820,5523,Froideville
6.587075,46.533257,8515354,Renens VD Est (bif),CheminFer,417,5591,Renens (VD)
6.657982,46.514676,8504000,Pully-Nord,CheminFer,473,5590,Pully
6.496763,46.825676,8579719,"Ste-Croix, av. de Neuch�tel",Bus,1122,5568,Sainte-Croix
6.994399,46.286899,8501458,Villy,CheminFer,407,5409,Ollon
6.711928,46.716867,8570398,"Bioley-Magnoux, Moulin agr.",Bus,578,5903,Bioley-Magnoux
6.488174,46.514715,8592267,"Morges, Grassey",Bus,410,5642,Morges
6.910966,46.439119,8501381,Vuarennes,CheminFer,442,5886,Montreux
6.673601,46.514126,8593795,"Belmont-s.-L., Chaffeises",Bus,447,5581,Belmont-sur-Lausanne
6.720298,46.848654,8504556,Concise LNM,Bateau,430,5554,Concise
6.975368,46.31829,8501484,Aigle-D�p�t,CheminFer,430,5401,Aigle
6.660032,46.533411,8579245,"Lausanne, Le Foyer",Bus,650,5586,Lausanne
6.233781,46.411262,8501289,"Duillier, centre communal",Bus,455,5715,Duillier
6.97034,46.317244,8501554,Aigle-Place-du-March�,CheminFer,417,5401,Aigle
6.657602,46.506667,8588440,"Pully, ch. de Somais",Bus,420,5590,Pully
7.068001,46.288342,8501727,La Clairi�re,CheminFer,1220,5409,Ollon
7.048805,46.900998,8583515,"Avenches, plage",Bus,434,5451,Avenches
6.931031,46.396066,8595178,"Villeneuve VD, route d'Arvel",Bus,375,5414,Villeneuve (VD)
6.729242,46.862438,8570282,"Concise, Prise-Gaulaz",Bus,579,5554,Concise
6.798932,46.710353,8570364,"Villars-le-Comte, poste",Bus,767,5690,Villars-le-Comte
7.054956,46.303654,8530042,Villars TVG,Telepherique,1252,5409,Ollon
6.625544,46.850053,8580481,"Villars-Burquin, Douvaz",Bus,829,5571,T�venon
6.351967,46.528528,8501192,Bi�re-Casernes,CheminFer,674,5425,Bi�re
6.674575,46.546698,8593827,"Epalinges, Sylvana",Bus,796,5584,Epalinges
6.85675,46.455541,8593950,"La Tour-de-Peilz, av. Muller",Bus,384,5889,La Tour-de-Peilz
6.854207,46.455996,8593967,"La Tour-de-Peilz, Roussy",Bus,377,5889,La Tour-de-Peilz
6.861753,46.45876,8593966,"La Tour-de-Peilz, Perrausaz",Bus,406,5889,La Tour-de-Peilz
6.883653,46.451826,8593970,"La Tour-de-Peilz, Vallon",Bus,426,5889,La Tour-de-Peilz
6.392819,46.494032,8501870,"Aubonne, gare",Bus,500,5422,Aubonne
6.5982,46.535418,8592207,"Renens VD, Broye",Bus,462,5591,Renens (VD)
6.509597,46.520074,8592252,"Lonay, Mara�ch�re",Bus,389,5638,Lonay
6.931493,46.463519,8570573,"Villard-sur-Chamby, anc. poste",Bus,977,5886,Montreux
6.831324,46.542002,8578927,"Pal�zieux, zone ind. En Grivaz",Bus,636,5805,Oron
6.660065,46.820346,8501981,"Grandson, Corcelettes",Bus,453,5561,Grandson
6.466656,46.504745,8501277,Lully VD,Bus,425,5639,Lully (VD)
6.214566,46.436247,8501066,Genolier,CheminFer,562,5718,Genolier
7.083237,46.464815,8501392,Rossini�re,CheminFer,891,5842,Rossini�re
7.000753,46.335762,8501480,Rennaz (Leysin),CheminFer,918,5407,Leysin
6.283446,46.646921,8501153,Le Lieu,CheminFer,1050,5873,Le Lieu
6.255628,46.470572,8582794,"Burtigny, Les Oches",Bus,748,5854,Burtigny
6.315032,46.466048,8500731,"Tartegnin, village",Bus,493,5862,Tartegnin
6.462586,46.527471,8501080,Le Marais,CheminFer,495,5653,Vufflens-le-Ch�teau
7.208959,46.488617,8501397,Rougemont,CheminFer,992,5843,Rougemont
6.573577,46.537725,8501218,"Ecublens VD, Epenex",Metro,417,5635,Ecublens (VD)
6.5574,46.553668,8581921,"Bussigny VD, pl. du Vieux-Four",Bus,470,5624,Bussigny
6.563476,46.548093,8591930,"Bussigny VD, Croix-de-Plan",Bus,426,5624,Bussigny
6.632539,46.639508,8501173,Echallens,CheminFer,617,5518,Echallens
6.561817,46.554737,8594177,"Bussigny VD, Cocagne-Sullens",Bus,460,5624,Bussigny
6.553153,46.543892,8595217,"Bussigny VD, Vallon",Bus,410,5624,Bussigny
6.766936,46.698331,8581514,"Thierrens, Le Planchy",Bus,794,5693,Montanaire
6.554518,46.541717,8595215,"Bussigny VD, Reculan",Bus,405,5624,Bussigny
6.646275,46.539083,8591997,"Lausanne, Boissonnet",Bus,648,5586,Lausanne
6.932752,46.436043,8501363,Le Tremblex,CheminFerCremaillere,817,5886,Montreux
6.778706,46.692786,8570354,"Neyruz-sur-Moudon,Les Rutannes",Bus,775,5693,Montanaire
6.912398,46.453825,8501306,Chamby-Mus�e,CheminFer,725,5886,Montreux
6.930108,46.405751,8593777,"Villeneuve VD, Clos du Moulin",Bus,381,5414,Villeneuve (VD)
6.605007,46.544581,8501164,Cery-Fleur-de-Lys,CheminFer,543,5589,Prilly
7.15518,46.474148,8501395,Ch�teau-d'Oex-Les Granges,CheminFer,1003,5841,Ch�teau-d'Oex
6.943324,46.453811,8501377,Les Avants,CheminFer,970,5886,Montreux
6.63164,46.53262,8592111,"Lausanne, Rouvraie",Bus,560,5586,Lausanne
7.02322,46.252618,8530066,Grand-Moulin,CheminFer,439,5402,Bex
6.253862,46.453073,8581113,"Begnins, Grange-Gr�che",Bus,682,5704,Begnins
6.529585,46.528062,8592255,"Lonay, Vozy",Bus,397,5638,Lonay
6.898124,46.475591,8501284,Les Chevalleyres,CheminFer,773,5881,Blonay
7.155016,46.351159,8501479,Les Diablerets,CheminFer,1155,5411,Ormont-Dessus
6.944888,46.432183,8501364,Les Echets,CheminFerCremaillere,1100,5886,Montreux
6.430971,46.540429,8501083,Reverolle,CheminFer,602,5421,Apples
7.045455,46.343131,8501469,Les Fontanelles,CheminFer,899,5410,Ormont-Dessous
6.657663,46.524129,8593831,"Lausanne, chemin du Village",Bus,588,5586,Lausanne
6.566136,46.522204,8501214,"Ecublens VD, EPFL",Metro,396,5635,Ecublens (VD)
7.004415,46.337449,8501199,La Roulaz,CheminFer,1020,5407,Leysin
6.531343,46.577186,8593782,"Vufflens-la-Ville, gare",Bus,409,5503,Vufflens-la-Ville
7.113161,46.352971,8501476,Les Aviolats,CheminFer,1091,5411,Ormont-Dessus
6.260517,46.63204,8501154,Les Esserts-de-Rive,CheminFer,1040,5873,Le Lieu
6.617334,46.511574,8591989,"Lausanne, Bellerive",Bus,377,5586,Lausanne
6.705615,46.690523,8582403,"Bercher, 7 Fontaines",Bus,636,5512,Bercher
7.000872,46.327396,8501179,Pont-de-Drapel,CheminFer,616,5401,Aigle
6.535931,46.579787,8593780,"Vufflens-la-Ville, Cuvillard",Bus,438,5503,Vufflens-la-Ville
6.918672,46.744336,8570476,"Villarzel, Le Cachet",Bus,657,5830,Villarzel
6.565508,46.561171,8588846,"Villars-Ste-Croix, Croix P�age",Bus,479,5651,Villars-Sainte-Croix
6.916532,46.722134,8570485,"Villars-Bramard, Farzin",Bus,786,5831,Valbroye
6.577713,46.823714,8570262,"Vugelles, crois�e",Bus,521,5937,Vugelles-La Mothe
7.061099,46.293762,8501447,Roches Grises,CheminFer,1302,5409,Ollon
7.124508,46.437392,8501345,Devant-de-l'Etivaz,Bus,1093,5841,Ch�teau-d'Oex
6.604797,46.570938,8501168,Vernand-Camar�s,CheminFer,598,5586,Lausanne
6.741209,46.63928,8570346,"Peney-le-Jorat, Moulin Peney",Bus,729,5804,Jorat-Menthue
6.638965,46.507932,8592029,"Lausanne, Denantou",Bus,394,5586,Lausanne
6.928776,46.388293,8595185,"Villeneuve VD, industrie",Bus,374,5414,Villeneuve (VD)
7.054306,46.974238,8581750,"Cudrefin, La Sauge",Bus,433,5456,Cudrefin
6.928362,46.41858,8594007,"Veytaux, gare",Bus,393,5891,Veytaux
6.842327,46.462672,8579174,"Vevey, gare",Bus,382,5890,Vevey
6.427219,46.667288,8570153,"La Praz, Maison de commune",Bus,873,5758,La Praz
6.912713,46.436104,8501380,Montreux-Coll�ge,CheminFer,426,5886,Montreux
6.782686,46.500783,8570569,"Puidoux, village",Bus,659,5607,Puidoux
6.539297,46.527159,8501049,Lausanne-Triage,CheminFer,395,5632,Denges
7.005113,46.344315,8595109,"Leysin, Grand H�tel (virage)",Bus,1433,5407,Leysin
7.017294,46.346466,8570631,"Leysin, t�l�cabine Berneuse",Bus,1312,5407,Leysin
6.671034,46.505814,8592168,"Paudex, Verri�re",Bus,384,5588,Paudex
6.852634,46.471416,8501260,Gilamont,CheminFer,436,5890,Vevey
6.924324,46.432856,8501230,Glion-Alpes,CheminFerCremaillere,694,5886,Montreux
6.569486,46.553869,8591936,"Crissier, Closalet",Bus,448,5583,Crissier
6.62053,46.613154,8501172,Assens,CheminFer,625,5511,Assens
7.134138,46.353632,8501477,Vers-l'Eglise,CheminFer,1136,5411,Ormont-Dessus
6.63774,46.849105,8581511,"Romairon, coll�ge",Bus,782,5571,T�venon
7.059843,46.360506,8570624,"Le S�pey, La Combaz",Bus,1041,5410,Ormont-Dessous
6.726397,46.891116,8570287,"Provence, village",Bus,780,5566,Provence
7.062687,46.291248,8501494,Arveyes,CheminFer,1231,5409,Ollon
7.001767,46.340434,8595106,"Leysin, American School",Bus,1358,5407,Leysin
6.569968,46.532723,8501217,"Chavannes-pr�s-Renens, Crochy",Metro,403,5627,Chavannes-pr�s-Renens
6.60596,46.584351,8501169,Cheseaux,CheminFer,607,5582,Cheseaux-sur-Lausanne
6.619125,46.533556,8592057,"Lausanne, Grey",Bus,575,5586,Lausanne
6.160361,46.448614,8501062,St-Cergue,CheminFer,1047,5727,Saint-Cergue
6.578128,46.643509,8570187,"Oulens-sous-Echallens, coll�ge",Bus,587,5529,Oulens-sous-Echallens
6.955374,46.435152,8501365,Cr�t-d'y-Bau,CheminFerCremaillere,1280,5886,Montreux
6.206424,46.413721,8501068,Tr�lex,CheminFer,501,5730,Tr�lex
6.928223,46.827489,8583707,"Payerne, Champ Aubert",Bus,448,5822,Payerne
6.930203,46.819069,8570399,"Payerne, crois�e de Cugy",Bus,449,5822,Payerne
6.432169,46.576982,8501097,Pampigny-S�very,CheminFer,628,5494,Pampigny
6.216759,46.446347,8501058,La Joy-Clinique,CheminFer,668,5718,Genolier
6.891752,46.468345,8501266,Ch�teau-de-Blonay,CheminFer,605,5881,Blonay
6.579344,46.536627,8588983,"Renens VD, gare sud",Bus,413,5591,Renens (VD)
6.625962,46.507093,8501184,Ouchy,Metro,377,5586,Lausanne
7.029844,46.256393,8530246,Foyer Dents-du-Midi,CheminFer,453,5402,Bex
6.271057,46.621155,8579141,"Les Bioux, �cole",Bus,1023,5871,L'Abbaye
6.631849,46.544865,8593249,"Le Mont-sur-Lausanne, Rionzi",Bus,633,5587,Le Mont-sur-Lausanne
6.421616,46.696944,8570229,"Vaulion, Nidau",Bus,883,5765,Vaulion
7.00772,46.253082,8530523,La Ruaz,CheminFer,420,5402,Bex
6.530744,46.750474,8570245,"Valeyres-sous-Rances, crois�e",Bus,501,5763,Valeyres-sous-Rances
6.69607,46.692566,8570306,"Rueyres VD, Le Dejors",Bus,607,5534,Rueyres
6.655214,46.523177,8588432,"Lausanne, Chailly-Village",Bus,447,5586,Lausanne
7.17183,46.477472,8501388,Les Combes,CheminFer,990,5841,Ch�teau-d'Oex
6.848758,46.483045,8579181,"Jongny, Combette",Bus,662,5885,Jongny
6.498856,46.774074,8504296,Six-Fontaines,CheminFer,705,5745,Baulmes
6.197711,46.389721,8501969,"Signy, Le Glassey",Bus,470,5728,Signy-Avenex
7.055845,46.267603,8501490,Fontannaz-Seulaz,CheminFer,809,5402,Bex
6.306999,46.443602,8581660,"Gilly-Bursinel, gare sud",Bus,428,5852,Bursinel
6.311411,46.50807,8579219,"Gimel, Caf� de la Gare",Bus,710,5428,Gimel
6.814179,46.553352,8582200,"Les Tavernes, coll�ge",Bus,645,5805,Oron
6.477793,46.696658,8570148,"Croy-Romainm�tier, gare",Bus,642,5761,Romainm�tier-Envy
6.628519,46.790909,8570250,"Yverdon-les-Bains, Le Bey",Bus,435,5938,Yverdon-les-Bains
6.673079,46.548316,8591965,"Epalinges, centre",Bus,788,5584,Epalinges
6.631628,46.788853,8530263,Yverdon William Barbey,CheminFer,435,5938,Yverdon-les-Bains
6.565923,46.593668,8570068,"Sullens, Auberge",Bus,590,5501,Sullens
6.724824,46.539891,8592228,"Savigny, ancienne poste",Bus,822,5611,Savigny
6.648481,46.638963,8580485,"Echallens, coll�ge/parc",Bus,646,5518,Echallens
6.643572,46.772024,8594046,"Yverdon-les-Bains, cimeti�re",Bus,434,5938,Yverdon-les-Bains
6.666177,46.522991,8592177,"Pully, Daillettes",Bus,588,5590,Pully
6.627237,46.846503,8507968,"Villars-Burquin, pl. fontaine",Bus,739,5571,T�venon
6.851925,46.471988,8593994,"Vevey, Gilamont",Bus,416,5890,Vevey
6.63973,46.715836,8583030,"Essertines-s.-Yv., Gde Salle",Bus,602,5520,Essertines-sur-Yverdon
6.480266,46.509467,8501090,Pr�lionne,CheminFer,415,5642,Morges
6.748541,46.795394,8570385,"Yvonand, dessus-du-village",Bus,440,5939,Yvonand
6.665251,46.775906,8594020,"Yverdon, Grands Champs",Bus,502,5938,Yverdon-les-Bains
6.515571,46.522812,8592253,"Lonay, Levant",Bus,389,5638,Lonay
6.258511,46.494237,8501853,"Longirod, village",Bus,888,5429,Longirod
6.937554,46.319028,8581050,"Aigle, La M�l�e",Bus,385,5401,Aigle
7.134829,46.425312,8501700,Bains-de-l'Etivaz,Bus,1208,5841,Ch�teau-d'Oex
6.961405,46.329387,8570602,"Yvorne, anc. poste",Bus,441,5415,Yvorne
7.042466,46.876158,8583517,"Avenches, Joli-Val",Bus,450,5451,Avenches
7.160632,46.350498,8571280,"Les Diablerets, Les Rochers",Bus,1199,5411,Ormont-Dessus
7.038943,46.878898,8583518,"Avenches, Montmezard",Bus,480,5451,Avenches
6.430954,46.477571,8589256,"Etoy, En Pallatex",Bus,412,5636,Etoy
6.674823,46.548544,8504174,"Epalinges, coll�ge",Bus,785,5584,Epalinges
6.624699,46.519139,8592134,"Lausanne, Villard",Bus,462,5586,Lausanne
6.510287,46.567238,8570093,"Aclens, coll�ge",Bus,450,5621,Aclens
6.290976,46.452321,8570059,"Bursins, village",Bus,469,5853,Bursins
6.390614,46.499625,8570049,"Aubonne, Sermaret",Bus,464,5435,Saint-Livres
6.758384,46.642344,8570345,"Hermenches, village",Bus,674,5673,Hermenches
7.039241,46.297789,8579129,"Chesi�res, La Palette",Bus,1132,5409,Ollon
6.634497,46.525452,8504176,"Lausanne, Tunnel",Bus,512,5586,Lausanne
6.515751,46.658342,8583359,"La Sarraz, coll�ge Gu�bettes",Bus,478,5498,La Sarraz
6.457924,46.481837,8589258,"St-Prex, Motty",Bus,393,5646,Saint-Prex
6.696211,46.658553,8570220,"Naz, laiterie",Bus,671,5540,Montilliez
6.564491,46.531269,8591960,"Ecublens VD, Veilloud",Bus,398,5635,Ecublens (VD)
7.204656,46.326804,8501354,Glacier-des-Diablerets,Telepherique,2944,5411,Ormont-Dessus
6.231676,46.392463,8593873,"Nyon, Bel Automne",Bus,425,5724,Nyon
6.646234,46.540117,8592054,"Lausanne, Grand Vennes",Bus,650,5586,Lausanne
6.659214,46.531409,8592025,"Lausanne, Craivavers",Bus,644,5586,Lausanne
7.007084,46.341579,8595105,"Leysin, Vermont (gare)",Bus,1329,5407,Leysin
6.869507,46.48639,8579170,"Fenil-sur-Corsier, vieille rte",Bus,573,5884,Corsier-sur-Vevey
6.645366,46.515705,8591981,"Lausanne, avenue du L�man",Bus,484,5586,Lausanne
6.903931,46.439995,8593943,"Montreux, Vernex",Bus,382,5886,Montreux
6.912548,46.430346,8593924,"Montreux, casino",Bus,383,5886,Montreux
6.836642,46.572527,8577681,"Oron-le-Ch�tel, gare",Bus,699,5805,Oron
6.850005,46.456946,8501247,Vevey-La Tour,Bateau,373,5890,Vevey
6.592945,46.539679,8592212,"Renens VD, Follieu",Bus,462,5591,Renens (VD)
6.289717,46.423852,8583430,"Gland, Ligni�re-Dullive",Bus,389,5721,Gland
