X,Y,field_1,OBJECTID,RELI,B14BTOT,Count_,IPTA
6.736627,46.489245,22451,286180,54611489,10,0,0
6.731312,46.497308,22452,24012,54571498,10,0,0
6.66189,46.523843,22453,187868,54041528,23,2,0
6.730877,46.530591,22454,24013,54571535,3,0,0
6.842462,46.577109,22455,122327,55431586,19,1,0
6.716284,46.647446,22456,24014,54471665,4,1,0
7.132646,46.475709,22457,253412,57651472,30,2,0
6.719159,46.529618,22458,24015,54481534,3,0,0
6.557842,46.51049,22459,187870,53241514,74,1,0
6.731899,46.552187,22460,24016,54581559,4,0,0
6.744453,46.590048,22461,24017,54681601,3,2,1
7.051905,46.294648,22462,286185,57021271,3,1,0
7.036085,46.854124,22463,253415,56931893,44,2,0
6.750107,46.555897,22464,24018,54721563,17,1,0
6.428863,46.509418,22465,220645,52251514,39,1,0
6.755525,46.746643,22466,155105,54781775,16,1,0
6.854209,46.455726,22467,122334,55511451,3,3,1
6.747522,46.554083,22468,24021,54701561,26,0,0
6.852868,46.700406,22469,122335,55521723,4,0,0
6.219964,46.412005,22470,187878,50631408,3,0,0
6.739001,46.608006,22471,24023,54641621,3,0,0
6.561445,46.52941,22472,286191,53271535,43,2,0
6.283779,46.469351,22473,318962,51131471,3,0,0
6.579577,46.536745,22474,187880,53411543,79,3,0
6.750841,46.703435,22475,24025,54741727,20,0,0
6.698478,46.51689,22476,220651,54321520,7,0,0
6.587581,46.52511,22477,253423,53471530,95,5,0
6.864498,46.467473,22478,122339,55591464,3,2,1
6.753546,46.490248,22479,24026,54741490,5,0,0
6.448931,46.480806,22480,220653,52401482,17,0,0
6.754849,46.490256,22481,24028,54751490,39,0,0
6.758383,46.519963,22482,24029,54781523,3,0,0
6.612507,46.599962,22483,187885,53671613,71,1,0
6.87113,46.455812,22484,122343,55641451,39,3,0
7.014326,46.287317,22485,318969,56731263,3,0,0
6.763999,46.487611,22486,24030,54821487,3,0,0
6.760024,46.492985,22487,24031,54791493,27,1,0
6.685385,46.521302,22488,318970,54221525,8,2,0
6.762519,46.710701,22489,24033,54831735,3,1,0
6.230888,46.38873,22490,253430,50711382,258,3,0
6.459397,46.478198,22491,253431,52481479,51,3,0
6.506536,46.538869,22492,220660,52851546,3,0,0
6.889416,46.449605,22493,286202,55781444,73,1,0
6.703714,46.515125,22494,155118,54361518,18,0,0
6.873656,46.713105,22495,122348,55681737,3,0,0
6.78233,46.479623,22496,24035,54961478,32,1,0
6.774408,46.594724,22497,24036,54911606,9,0,0
6.878976,46.452253,22498,122350,55701447,54,3,0
6.777707,46.64512,22499,24037,54941662,8,1,0
6.862019,46.455766,22500,155122,55571451,96,2,0
6.76785,46.492132,22501,24038,54851492,16,2,0
6.965903,46.334803,22502,286206,56361316,3,1,0
6.767861,46.491233,22503,24039,54851491,4,2,1
7.0891,46.363137,22504,220666,57311347,3,0,0
6.777641,46.650517,22505,24040,54941668,3,1,0
6.882761,46.463966,22506,122354,55731460,17,1,0
6.78781,46.673965,22507,24042,55021694,8,0,0
7.045072,46.880242,22508,318982,57001922,10,0,0
6.786236,46.479645,22509,24043,54991478,7,0,0
6.932883,46.394033,22510,253441,56111382,14,2,0
6.784804,46.598383,22511,24044,54991610,6,0,0
6.890062,46.514378,22512,122357,55791516,3,0,0
6.562277,46.800198,22513,253442,53311836,7,0,0
6.530819,46.723486,22514,155129,53061751,144,6,0
6.787994,46.658673,22515,24045,55021677,3,0,0
6.884974,46.757239,22516,122359,55771786,10,0,0
6.794378,46.561554,22517,24046,55061569,3,0,0
6.889062,46.356046,22518,122360,55771340,3,0,0
6.790272,46.577724,22519,24048,55031587,20,0,0
7.107077,46.398274,22520,187905,57451386,3,0,0
6.894486,46.463123,22521,122363,55821459,96,2,0
6.79124,46.496766,22522,24050,55031497,3,0,0
6.794398,46.669505,22523,24051,55071689,28,0,0
6.453535,46.514132,22524,187907,52441519,3,0,0
6.901093,46.453259,22525,122365,55871448,34,6,0
6.902297,46.46316,22526,122366,55881459,21,1,0
6.814914,46.477107,22527,24054,55211475,5,0,0
6.502928,46.823118,22528,286223,52861862,10,4,0
6.814966,46.47261,22529,24055,55211470,3,0,0
6.957604,46.832231,22530,318994,56331869,4,2,1
6.912545,46.4803,22531,122369,55961478,21,2,0
6.612356,46.524394,22532,318996,53661529,295,3,0
6.189277,46.332499,22533,155142,50381320,8,1,0
6.774561,46.475979,22534,253455,54901474,3,0,0
6.775753,46.484982,22535,253458,54911484,3,3,1
6.920062,46.783491,22536,122374,56041815,4,1,0
6.673759,46.514028,22537,220688,54131517,35,1,0
6.798409,46.772079,22538,24062,55111803,4,2,1
6.926,46.434483,22539,122376,56061427,15,4,0
6.925455,46.767323,22540,122377,56081797,3,0,0
7.035207,46.271201,22541,220690,56891245,3,0,0
6.757954,46.554145,22542,155149,54781561,10,0,0
6.927174,46.447982,22543,122378,56071442,3,1,0
6.45396,46.490745,22544,187921,52441493,3,0,0
6.933824,46.432719,22545,122379,56121425,5,2,0
6.935475,46.394944,22546,122380,56131383,3,1,0
6.817877,46.673233,22547,24067,55251693,4,0,0
6.818909,46.583281,22548,24069,55251593,4,0,0
6.893971,46.514397,22549,187924,55821516,3,0,0
6.754053,46.553222,22550,220698,54751560,14,1,0
6.635026,46.577633,22551,155157,53841588,18,0,0
6.939638,46.790775,22552,122386,56191823,5,1,0
6.330634,46.661442,22553,319013,51521684,11,1,0
6.524145,46.654163,22554,155158,53001674,3,0,0
6.950921,46.846596,22555,122391,56281885,8,0,0
6.205586,46.357869,22556,155164,50511348,40,2,0
6.838386,46.709326,22557,24081,55411733,95,2,0
6.634587,46.782738,22558,155165,53861816,142,4,0
6.625421,46.782673,22559,187936,53791816,4,2,1
6.839963,46.567201,22560,24082,55411575,20,0,0
6.971252,46.316834,22561,122395,56401296,19,4,0
6.842396,46.464661,22562,24084,55421461,268,2,0
6.840946,46.478147,22563,24085,55411476,25,1,0
6.396239,46.715139,22564,286256,52031743,3,1,0
6.850273,46.698593,22565,24090,55501721,6,1,0
6.979019,46.933968,22566,122405,56501982,4,0,0
6.855443,46.46203,22567,24092,55521458,76,4,0
6.859377,46.459351,22568,24094,55551455,44,3,0
6.975354,46.292562,22569,122408,56431269,25,0,0
6.451108,46.647256,22570,319036,52441667,3,0,0
6.572685,46.560083,22571,220724,53361569,64,1,0
6.97914,46.305171,22572,122411,56461283,12,2,0
6.886657,46.464884,22573,187954,55761461,24,1,0
6.868338,46.47379,22574,24099,55621471,14,1,0
6.865943,46.57723,22575,24100,55611586,22,1,0
6.979049,46.315966,22576,122414,56461295,3,3,1
6.869515,46.733774,22577,24101,55651760,3,1,0
6.865972,46.697773,22578,24102,55621720,3,0,0
6.497771,46.518105,22579,319041,52781523,194,1,0
6.632712,46.557825,22580,220729,53821566,23,0,0
6.865039,46.539443,22581,24104,55601544,3,0,0
6.753757,46.57661,22582,187960,54751586,4,0,0
6.32791,46.666814,22583,253502,51501690,9,2,0
6.179514,46.305401,22584,187961,50301290,17,1,0
6.880121,46.467551,22585,24106,55711464,6,2,0
6.636325,46.753964,22586,319045,53871784,3,0,0
6.881215,46.741028,22587,24109,55741768,12,0,0
7.002223,46.340346,22588,122423,56641322,25,4,0
6.71365,46.746384,22589,253508,54461775,3,0,0
6.790153,46.478768,22590,155197,55021477,6,0,0
6.997385,46.296248,22591,122428,56601273,10,2,0
6.886776,46.45319,22592,24115,55761448,3,1,0
7.159364,46.344441,22593,187971,57851326,3,0,0
6.892064,46.44512,22594,24117,55801439,7,2,0
6.424686,46.523774,22595,319057,52221530,9,1,0
7.165822,46.351653,22596,286288,57901334,4,0,0
7.008187,46.243215,22597,122433,56681214,3,0,0
6.645673,46.563314,22598,220747,53921572,26,0,0
7.005508,46.254,22599,122434,56661226,48,4,0
6.88947,46.444208,22600,24121,55781438,12,1,0
6.893041,46.347969,22601,24122,55801331,5,1,0
6.753814,46.572112,22602,187978,54751581,9,1,0
6.887886,46.472087,22603,24123,55771469,15,2,0
7.012613,46.340386,22604,122436,56721322,11,8,1
7.013891,46.343089,22605,122438,56731325,21,7,0
6.89595,46.446937,22606,24125,55831441,52,3,0
6.726173,46.491879,22607,319066,54531492,7,1,0
6.527637,46.602013,22608,286295,53021616,5,1,0
6.897153,46.456839,22609,24127,55841452,4,1,0
7.011307,46.34128,22610,122441,56711323,28,4,0
6.656768,46.517511,22611,319068,54001521,33,1,0
6.899693,46.463148,22612,24130,55861459,15,3,0
7.011851,46.272015,22613,122443,56711246,5,0,0
6.653496,46.743288,22614,286298,54001772,13,0,0
6.171685,46.307113,22615,319070,50241292,40,1,0
6.903714,46.451472,22616,24132,55891446,46,5,0
7.011898,46.927798,22617,122446,56751975,4,1,0
6.619377,46.835706,22618,220760,53751875,12,1,0
6.909051,46.438003,22619,24134,55931431,110,18,0
7.150238,46.350715,22620,319074,57781333,3,2,1
6.193482,46.43241,22621,155221,50431431,13,0,0
6.908761,46.467688,22622,24137,55931464,3,1,0
6.934609,46.348162,22623,220763,56121331,4,0,0
7.017788,46.343104,22624,122451,56761325,6,0,0
6.258418,46.617534,22625,319077,50961636,10,0,0
7.020907,46.951219,22626,122453,56822001,13,2,0
6.749612,46.799682,22627,286309,54741834,4,1,0
6.505717,46.66211,22628,155225,52861683,52,0,0
7.019552,46.956612,22629,122454,56812007,32,1,0
6.916512,46.474021,22630,24142,55991471,3,1,0
7.022284,46.264857,22631,122456,56791238,3,0,0
6.916448,46.75109,22632,24144,56011779,5,0,0
7.026148,46.26847,22633,122457,56821242,6,0,0
6.923014,46.474951,22634,24146,56041472,4,0,0
6.898275,46.474836,22635,319086,55851472,26,3,0
6.407249,46.618079,22636,253546,52101635,29,1,0
7.03852,46.879319,22637,122462,56951921,74,2,0
6.926268,46.819501,22638,24149,56091855,30,0,0
7.038138,46.930592,22639,122463,56951978,32,1,0
6.612368,46.779881,22640,319089,53691813,13,0,0
6.521571,46.72881,22641,188006,52991757,10,0,0
7.037195,46.881114,22642,122464,56941923,18,4,0
6.928923,46.815915,22643,24151,56111851,82,1,0
6.932942,46.387736,22644,24152,56111375,8,2,0
7.160649,46.347142,22645,155236,57861329,3,0,0
7.019559,46.955712,22646,188008,56812006,6,1,0
6.812948,46.53467,22647,155240,55201539,3,0,0
7.048179,46.271247,22648,122471,56991245,3,2,1
6.773413,46.56953,22649,220788,54901578,17,0,0
6.947924,46.312237,22650,24162,56221291,3,0,0
6.94852,46.822298,22651,24163,56261858,30,0,0
6.631659,46.803408,22652,188019,53841839,5,0,0
6.210733,46.59004,22653,319104,50591606,7,1,0
6.596592,46.532374,22654,188021,53541538,61,1,0
6.961936,46.342883,22655,24166,56331325,22,1,0
6.964134,46.834957,22656,24168,56381872,5,1,0
6.447629,46.480794,22657,286338,52391482,21,0,0
7.061763,46.370246,22658,122483,57101355,3,0,0
6.965989,46.324908,22659,24170,56361305,3,0,0
7.061139,46.27309,22660,122484,57091247,14,1,0
6.271381,46.440435,22661,319110,51031439,47,0,0
6.641244,46.598367,22662,253572,53891611,30,0,0
6.56,46.618461,22663,220801,53271634,3,0,0
6.720796,46.504439,22664,188030,54491506,3,0,0
6.617528,46.52713,22665,253575,53701532,177,8,0
6.543407,46.516675,22666,220805,53131521,3,0,0
6.661022,46.856687,22667,188034,54071898,3,0,0
6.988437,46.907019,22668,24182,56571952,12,1,0
6.901823,46.379497,22669,319122,55871366,15,0,0
6.462963,46.49712,22670,319123,52511500,3,0,0
6.944588,46.822281,22671,220815,56231858,3,1,0
7.074734,46.373886,22672,122503,57201359,3,0,0
7.078989,46.909138,22673,122504,57261954,12,1,0
6.99619,46.283649,22674,24192,56591259,17,1,0
6.171308,46.323303,22675,220818,50241310,7,1,0
6.663183,46.615611,22676,319132,54061630,30,0,0
7.001604,46.255784,22677,24193,56631228,119,2,0
6.576927,46.539424,22678,220821,53391546,281,2,0
6.772782,46.620803,22679,155279,54901635,6,0,0
6.886228,46.762642,22680,319135,55781792,73,0,0
6.178008,46.314381,22681,155280,50291300,41,0,0
6.836152,46.67513,22682,220825,55391695,22,0,0
7.006862,46.246808,22683,24199,56671218,14,0,0
7.007382,46.344864,22684,24200,56681327,3,12,4
6.632779,46.553328,22685,220827,53821561,35,1,0
6.272334,46.456638,22686,155285,51041457,4,0,0
7.004806,46.342155,22687,24201,56661324,107,11,0
7.014403,46.277422,22688,24202,56731252,14,0,0
7.01519,46.343094,22689,24204,56741325,18,7,0
6.593508,46.562938,22690,155289,53521572,16,0,0
7.012274,46.218042,22691,24205,56711186,4,0,0
6.532036,46.728894,22692,253603,53071757,30,2,0
6.421469,46.486861,22693,253604,52191489,12,1,0
6.427338,46.730713,22694,319146,52271760,4,0,0
7.020309,46.353008,22695,24208,56781336,13,2,0
7.025567,46.344931,22696,155293,56821327,3,1,0
6.712402,46.644723,22697,220835,54441662,6,1,0
7.099304,46.393753,22698,122523,57391381,8,0,0
7.023711,46.247771,22699,24211,56801219,37,4,0
7.025001,46.248675,22700,24212,56811220,9,2,0
7.025977,46.290959,22701,24213,56821267,20,0,0
6.130672,46.446998,22702,319153,49951448,8,1,0
6.509614,46.587474,22703,253611,52881600,5,1,0
7.022179,46.956621,22704,24214,56832007,6,0,0
6.659584,46.774815,22705,155298,54051807,40,0,0
7.10565,46.41896,22706,122528,57441409,3,1,0
7.024844,46.269365,22707,24216,56811243,3,1,0
6.932194,46.746663,22708,155301,56131774,3,1,0
7.025103,46.235182,22709,24217,56811205,10,1,0
7.020872,46.955717,22710,24218,56822006,3,1,0
7.129422,46.356057,22711,155302,57621339,3,2,1
6.700429,46.756195,22712,253618,54361786,10,0,0
7.031343,46.267589,22713,24223,56861241,3,0,0
6.647798,46.685674,22714,155311,53951708,28,1,0
7.023791,46.917947,22715,24227,56841964,15,1,0
7.032662,46.960257,22716,24228,56912011,3,0,0
6.366134,46.518739,22717,319167,51771525,3,0,0
7.174295,46.479411,22718,253626,57971476,3,1,0
7.032933,46.924277,22719,24229,56911971,8,1,0
6.348996,46.463698,22720,220855,51631464,137,2,0
6.299299,46.660234,22721,253628,51281683,9,1,0
6.47598,46.571001,22722,220860,52621582,7,0,0
7.038868,46.302699,22723,24234,56921280,4,0,0
7.046914,46.266745,22724,24238,56981240,3,0,0
6.175474,46.311654,22725,253637,50271297,18,0,0
7.151156,46.422682,22726,122555,57791413,10,0,0
7.055817,46.291963,22727,24243,57051268,4,3,1
6.722337,46.486457,22728,155329,54501486,6,1,0
6.271749,46.423345,22729,253644,51031420,174,1,0
6.63447,46.527251,22730,319187,53831532,20,9,0
6.722867,46.544934,22731,253645,54511551,5,0,0
7.15806,46.345337,22732,122562,57841327,3,0,0
7.04378,46.877538,22733,253648,56991919,3,2,1
6.854229,46.453927,22734,220877,55511449,46,2,0
6.960818,46.322188,22735,319190,56321302,15,1,0
6.461482,46.507004,22736,155338,52501511,10,0,0
7.070317,46.258727,22737,24254,57161231,3,1,0
7.074728,46.374786,22738,24257,57201360,5,0,0
7.05576,46.300059,22739,220883,57051277,13,1,0
6.966082,46.314113,22740,253654,56361293,17,3,0
6.659193,46.530122,22741,188113,54021535,38,3,0
6.922123,46.431767,22742,253655,56031424,3,4,1
6.933461,46.751167,22743,188115,56141779,3,0,0
7.075051,46.909126,22744,24260,57231954,3,2,1
6.730664,46.646637,22745,319200,54581664,6,2,0
6.189538,46.434166,22746,220888,50401433,4,0,0
6.448948,46.479906,22747,188118,52401481,24,0,0
7.066321,46.274007,22748,286432,57131248,11,2,0
6.882635,46.73024,22749,253662,55751756,3,0,0
6.177695,46.327873,22750,188121,50291315,33,1,0
7.075081,46.904628,22751,24266,57231949,27,1,0
7.086466,46.368526,22752,24267,57291353,3,0,0
6.443805,46.476263,22753,286437,52361477,86,2,0
6.636914,46.714386,22754,155353,53871740,24,0,0
7.086379,46.382019,22755,24273,57291368,4,1,0
6.224782,46.603686,22756,253678,50701621,18,2,0
6.601944,46.523418,22757,286450,53581528,120,5,0
6.524459,46.790006,22758,319222,53021825,36,3,0
6.227049,46.38599,22759,155367,50681379,51,2,0
7.101491,46.460328,22760,24285,57411455,3,0,0
6.232652,46.60197,22761,188140,50761619,26,1,0
6.514634,46.522742,22762,155370,52911528,27,3,0
6.539502,46.594911,22763,155371,53111608,9,0,0
6.672596,46.504125,22764,286457,54121506,15,0,0
6.631944,46.521835,22765,155373,53811526,241,9,0
6.599212,46.699721,22766,253687,53581724,4,0,0
6.269772,46.51509,22767,319232,51031522,4,1,0
6.876196,46.469331,22768,155378,55681466,18,3,0
6.597602,46.551274,22769,155381,53551559,12,1,0
6.933455,46.891498,22770,286470,56151935,5,0,0
6.627973,46.787189,22771,220928,53811821,15,3,0
6.882318,46.507144,22772,319241,55731508,7,0,0
6.263886,46.425963,22773,188159,50971423,13,0,0
6.530864,46.720788,22774,286483,53061748,40,2,0
6.371552,46.706815,22775,286484,51841734,16,0,0
7.055943,46.273972,22776,253716,57051248,6,3,1
6.656903,46.598476,22777,220946,54011611,7,0,0
7.139166,46.473927,22778,24322,57701470,5,1,0
7.137954,46.457731,22779,24323,57691452,4,0,0
6.227044,46.444469,22780,286492,50691444,3,0,0
6.297687,46.427207,22781,253722,51231424,3,0,0
6.534613,46.57508,22782,319264,53071586,13,1,0
6.648569,46.811623,22783,188180,53971848,35,0,0
6.942765,46.878045,22784,188181,56221920,3,0,0
6.335359,46.558029,22785,220953,51541569,26,1,0
6.792064,46.646102,22786,319267,55051663,4,0,0
6.643986,46.589391,22787,188184,53911601,77,1,0
6.641159,46.515603,22788,286499,53881519,72,1,0
7.160644,46.348042,22789,24332,57861330,3,2,1
6.864432,46.47377,22790,155417,55591471,11,0,0
6.496468,46.518095,22791,188194,52771523,252,1,0
6.631901,46.787217,22792,220966,53841821,37,1,0
6.502592,46.616204,22793,319281,52831632,75,0,0
6.634457,46.52815,22794,188198,53831533,341,3,0
6.398577,46.729555,22795,319282,52051759,3,0,0
6.569846,46.574455,22796,188201,53341585,8,0,0
6.726263,46.8814,22797,253744,54571925,20,1,0
6.400325,46.638708,22798,188204,52051658,3,1,0
6.131257,46.314751,22799,155433,49931301,59,1,0
6.597756,46.541379,22800,155434,53551548,14,1,0
6.869885,46.450408,22801,253748,55631445,109,2,0
6.177002,46.301774,22802,155435,50281286,3,0,0
6.740078,46.726758,22803,188208,54661753,3,0,0
6.605909,46.519849,22804,319293,53611524,104,0,0
6.777688,46.539868,22805,253751,54931545,3,0,0
7.055335,46.360329,22806,188210,57051344,3,1,0
6.231267,46.605554,22807,253754,50751623,24,2,0
6.256481,46.46727,22808,155444,50921469,40,1,0
6.57442,46.533108,22809,253758,53371539,114,4,0
7.205504,46.489375,22810,24362,58211487,4,1,0
6.51788,46.791753,22811,220989,52971827,12,0,0
7.044697,46.931514,22812,188222,57001979,3,1,0
7.202907,46.48757,22813,24367,58191485,18,1,0
6.920848,46.429062,22814,286536,56021421,36,12,0
6.739246,46.589116,22815,319308,54641600,10,0,0
6.333504,46.45725,22816,319315,51511457,22,1,0
6.645089,46.781012,22817,286545,53941814,3,2,1
6.680355,46.601333,22818,253776,54191614,5,2,0
6.535873,46.577789,22819,188234,53081589,4,1,0
6.851548,46.46111,22820,286550,55491457,65,1,0
7.067594,46.277609,22821,188237,57141252,8,1,0
6.805979,46.684862,22822,253781,55161706,3,1,0
6.232491,46.609165,22823,188239,50761627,41,2,0
6.658947,46.547213,22824,188240,54021554,3,1,0
6.496313,46.826662,22825,188241,52811866,28,1,0
6.509514,46.517302,22826,319325,52871522,69,1,0
6.595317,46.530566,22827,319327,53531536,145,0,0
6.692601,46.754345,22828,286558,54301784,5,1,0
7.012239,46.22254,22829,319331,56711191,7,0,0
6.661878,46.615603,22830,253790,54051630,22,1,0
6.52086,46.69372,22831,221020,52981718,12,2,0
6.796954,46.564268,22832,253792,55081572,7,1,0
7.036778,46.936884,22833,155479,56941985,7,0,0
6.566788,46.683285,22834,319335,53331706,28,0,0
6.682603,46.533878,22835,253794,54201539,34,1,0
6.654294,46.778377,22836,319337,54011811,10,2,0
6.604468,46.528834,22837,286568,53601534,109,2,0
6.60052,46.69973,22838,188255,53591724,14,0,0
6.176647,46.317065,22839,155485,50281303,24,1,0
6.56786,46.535757,22840,253801,53321542,131,2,0
6.383616,46.491014,22841,253803,51901494,3,0,0
7.011991,46.916105,22842,286575,56751962,13,0,0
6.907759,46.437098,22843,253804,55921430,145,17,0
6.665485,46.637217,22844,319347,54081654,26,1,0
6.873724,46.456724,22845,221038,55661452,4,1,0
6.549951,46.514927,22846,155497,53181519,3,1,0
6.700598,46.648245,22847,155498,54351666,28,1,0
6.17225,46.338608,22848,286583,50251327,3,0,0
6.886666,46.463985,22849,155499,55761460,9,1,0
6.683253,46.67422,22850,221048,54221695,40,1,0
6.662704,46.558034,22851,188279,54051566,21,1,0
7.068867,46.281211,22852,286592,57151256,13,2,0
6.661554,46.819808,22853,155513,54071857,4,1,0
6.586292,46.524201,22854,188286,53461529,327,2,0
6.900465,46.778903,22855,286601,55891810,4,0,0
6.215979,46.357982,22856,188288,50591348,3,1,0
6.997414,46.29265,22857,155519,56601269,49,1,0
6.320127,46.664039,22858,221062,51441687,3,1,0
6.134597,46.446143,22859,286607,49981447,16,0,0
6.92578,46.870774,22860,188295,56091912,5,1,0
6.194,46.579962,22861,188299,50461595,3,0,0
6.957975,46.350062,22862,253841,56301333,10,0,0
6.620226,46.693576,22863,221071,53741717,6,1,0
6.683055,46.501496,22864,286613,54201503,73,3,0
6.974217,46.881775,22865,319388,56461924,3,1,0
7.102517,46.29481,22866,155537,57411271,3,1,0
6.271947,46.474628,22867,155539,51041477,24,0,0
7.083232,46.46567,22868,155541,57271461,23,1,0
7.017458,46.218062,22869,286626,56751186,38,1,0
