x;y;object_id;reli;b14btot;count
6.168459;46.334067;167866;50221322;9;1
6.3889;46.688983;233410;51971714;30;1
6.804851;46.669563;331724;55151689;3;1
6.873555;46.472916;200642;55661470;23;2
6.766865;46.781793;167871;54871814;4;0
6.89049;46.4721;233416;55791469;13;2
7.055131;46.941444;69562;57081990;3;0
6.463586;46.53491;200648;52521542;3;1
6.656643;46.616466;167878;54011631;11;0
6.399538;46.475867;298963;52021477;4;1
6.644646;46.544415;167881;53911551;229;1
6.49248;46.597228;233425;52751611;15;0
6.164088;46.298931;298968;50181283;3;1
6.63009;46.558706;331742;53801567;19;0
6.660572;46.615594;167887;54041630;23;1
6.962855;46.831354;200659;56371868;66;2
7.068353;46.356774;69576;57151340;3;0
6.575608;46.622178;233432;53391638;3;0
7.0685;46.907306;69577;57181952;4;1
6.858066;46.460244;298978;55541456;7;1
6.324468;46.453563;298982;51441453;3;0
7.08315;46.279458;69585;57261254;4;0
6.926962;46.470471;331754;56071467;3;0
7.083949;46.355924;69587;57271339;3;1
6.185456;46.385538;266217;50361379;3;0
7.015722;46.274728;298990;56741249;4;0
6.488409;46.754628;233450;52741786;11;1
7.092775;46.398231;69597;57341386;3;0
6.552528;46.516746;167916;53201521;60;1
6.173444;46.3989;299000;50271394;45;2
6.707344;46.535839;167918;54391541;11;0
6.670634;46.734408;331773;54131762;3;1
6.941473;46.449845;331776;56181444;3;1
6.229548;46.390515;233467;50701384;4;4
7.086414;46.376622;299010;57291362;3;0
6.458177;46.6896;266240;52501714;7;0
6.351311;46.478114;200698;51651480;8;0
6.176897;46.306272;200701;50281291;19;1
6.602289;46.585493;233473;53591597;3;2
6.247668;46.394306;233476;50841388;81;1
6.40749;46.605487;266248;52101621;36;0
6.298893;46.431718;200706;51241429;3;2
7.120943;46.472978;69622;57561469;4;0
6.887546;46.761749;233480;55791791;3;1
6.647837;46.682976;167941;53951705;46;0
6.728742;46.494593;331797;54551495;17;2
6.530925;46.71719;200713;53061744;23;1
6.734729;46.535113;167944;54601540;19;0
6.510974;46.660354;200716;52901681;24;1
6.58836;46.807592;299030;53511844;41;1
6.402911;46.503786;266259;52051508;10;0
6.198551;46.324504;299032;50451311;11;0
7.059078;46.940558;299034;57111989;9;0
7.075222;46.301023;233492;57201278;3;0
6.871349;46.559265;266264;55651566;6;0
6.49505;46.823952;167956;52801863;3;1
6.209802;46.458678;331814;50561460;34;1
7.035512;46.930582;331815;56931978;7;0
6.656535;46.533702;266275;54001539;30;1
6.47787;46.831906;233505;52671872;3;1
6.629633;46.851072;233506;53831892;14;1
7.15677;46.343535;69652;57831325;5;0
6.684107;46.519495;299050;54211523;8;2
6.637023;46.530867;200738;53851536;38;2
6.335632;46.480662;167968;51531483;33;1
6.481198;46.497276;167970;52651500;10;0
6.406167;46.606374;299055;52091622;38;1
6.65647;46.5382;167973;54001544;3;0
6.408173;46.501135;299060;52091505;14;0
6.779649;46.485904;200748;54941485;4;1
6.330641;46.533693;233519;51501542;19;0
6.623584;46.55776;331833;53751566;10;0
7.083832;46.373915;266291;57271359;3;0
6.950929;46.845696;299064;56281884;7;0
6.512885;46.548817;331837;52901557;5;0
7.021124;46.923335;266295;56821970;22;1
6.249282;46.439306;200760;50861438;34;2
6.560937;46.801987;233532;53301838;23;0
7.20681;46.488478;69678;58221486;15;1
6.890763;46.445113;233533;55791439;15;1
6.695279;46.56005;331847;54301568;8;2
7.063727;46.273998;167994;57111248;27;2
6.437703;46.736202;200766;52351766;8;1
6.737522;46.520736;167995;54621524;19;1
6.17916;46.320692;299080;50301307;15;0
6.697298;46.507887;200769;54311510;6;1
7.059635;46.302771;200770;57081280;5;0
6.555938;46.54736;168000;53231555;116;3
7.017753;46.347601;233544;56761330;24;2
6.399995;46.519953;233545;52031526;3;0
6.92867;46.427298;168003;56081419;4;3
6.995897;46.319631;200775;56591299;3;0
7.083133;46.282157;331859;57261257;4;0
7.018561;46.915229;299091;56801961;12;0
7.049296;46.296439;299094;57001273;3;1
6.16716;46.334053;168013;50211322;4;0
6.557857;46.509591;266330;53241513;18;2
6.929591;46.467784;233559;56091464;3;1
6.223837;46.471424;266331;50671474;16;1
7.156733;46.350731;299102;57831333;9;5
7.004871;46.334059;200790;56661315;3;2
6.634256;46.541643;331878;53831548;25;3
6.414346;46.519184;299108;52141525;5;0
6.432087;46.546331;266337;52281555;7;1
6.825585;46.569823;168025;55301578;30;1
6.855482;46.458431;331881;55521454;316;2
6.625536;46.514593;299111;53761518;180;5
6.668954;46.760485;266340;54121791;6;1
6.77401;46.627107;331882;54911642;7;0
6.495165;46.518084;266343;52761523;94;1
6.573583;46.667143;233572;53381688;7;0
6.550664;46.550917;331887;53191559;21;3
6.608606;46.599034;331891;53641612;32;1
7.058425;46.290173;200809;57071266;18;2
6.356483;46.479963;233583;51691482;5;1
6.850149;46.470099;200814;55481467;154;8
6.514757;46.515546;299129;52911520;21;0
6.567412;46.644606;233587;53331663;5;0
6.677124;46.552733;299130;54161560;5;1
6.934066;46.406632;233589;56121396;3;0
6.654385;46.592162;200821;53991604;3;0
7.028776;46.263982;233592;56841237;4;1
7.161916;46.353442;168052;57871336;4;0
6.764381;46.770984;168054;54851802;3;1
6.40414;46.644141;331910;52081664;5;0
6.546161;46.5077;266369;53151511;3;0
6.66553;46.54276;168057;54071549;33;0
6.582184;46.536765;331913;53431543;242;2
6.228449;46.381507;200830;50691374;83;1
6.621302;46.795238;233602;53761830;19;1
6.169299;46.29809;135290;50221282;68;1
6.409902;46.47866;331917;52101480;9;0
6.526317;46.602902;299146;53011617;22;1
6.655374;46.523798;331918;53991528;80;3
6.170865;46.397971;135292;50251393;30;0
6.647805;46.506654;331919;53931509;41;2
6.175161;46.325145;135293;50271312;26;0
6.168407;46.447426;135295;50241448;3;0
6.739702;46.654789;331923;54651673;16;1
7.008688;46.343969;233611;56691326;14;10
6.179222;46.317993;135298;50301304;7;0
6.177866;46.376457;135299;50301369;19;1
6.180812;46.305415;135301;50311290;13;1
6.387209;46.507241;233614;51931512;51;1
6.186928;46.321677;135304;50361308;16;3
6.618709;46.535235;331931;53711541;187;4
7.003507;46.34215;266390;56651324;19;5
6.196985;46.336183;135308;50441324;22;0
6.650293;46.514767;266393;53951518;13;2
6.231848;46.462513;299165;50731464;63;1
7.191227;46.47855;266395;58101475;3;1
6.194347;46.337953;135312;50421326;4;0
6.612109;46.540585;200855;53661547;109;2
6.492418;46.526158;299169;52741532;54;1
6.204555;46.46042;135317;50521462;32;0
6.629741;46.843876;299174;53831884;5;0
6.924047;46.366106;233633;56041351;7;0
6.522118;46.542594;299176;52971550;3;0
6.212609;46.449712;135322;50581450;7;2
6.132598;46.312967;266407;49941299;10;1
6.219621;46.427295;135324;50631425;18;0
6.206946;46.355185;135326;50521345;3;0
6.220639;46.439902;135327;50641439;3;0
6.22194;46.439916;135328;50651439;3;0
6.803471;46.675853;299183;55141696;17;0
6.506844;46.824049;299184;52891863;46;1
6.204515;46.462219;331955;50521464;12;0
6.228616;46.607325;135330;50731625;16;1
6.227546;46.421982;135332;50691419;3;0
6.869913;46.44771;233647;55631442;10;1
6.241445;46.381645;135334;50791374;304;2
6.249617;46.602148;135335;50891619;6;0
6.250386;46.388936;135336;50861382;5;1
6.632824;46.637891;299192;53831655;42;2
6.258517;46.493382;135338;50941498;4;1
6.273127;46.419761;135339;51041416;65;2
6.258164;46.509572;135340;50941516;3;1
6.256337;46.414189;135342;50911410;3;0
6.262624;46.42415;135343;50961421;238;1
6.274102;46.616796;135344;51081635;6;0
6.536922;46.514824;233658;53081519;87;1
6.256304;46.475366;135345;50921478;3;0
6.305082;46.50915;135346;51301515;125;1
6.312955;46.506529;135347;51361512;3;2
6.325278;46.667688;135348;51481691;23;2
6.231788;46.465211;266433;50731467;42;1
6.317179;46.491277;135349;51391495;21;1
7.044053;46.303617;168121;56961281;3;0
6.375039;46.596192;135350;51851611;5;0
6.377174;46.553929;135351;51861564;4;1
6.359266;46.470993;135352;51711472;40;0
6.490032;46.513543;299207;52721518;95;8
6.895761;46.465828;331979;55831462;11;3
6.360389;46.48;135353;51721482;7;1
6.334587;46.531932;135354;51531540;5;1
6.414046;46.466102;135355;52131466;4;0
6.411132;46.619914;135356;52131637;22;2
6.403083;46.494791;135357;52051498;4;0
6.388165;46.726761;135358;51971756;3;0
6.411688;46.521859;135359;52121528;6;0
7.083092;46.288454;266443;57261264;6;0
6.89464;46.447831;299214;55821442;65;6
6.42359;46.582241;135360;52221595;35;1
6.880037;46.728429;200903;55731754;7;0
6.369113;46.499875;299216;51791504;5;1
6.425534;46.548072;135361;52231557;3;1
6.446245;46.485281;135362;52381487;11;0
6.174577;46.40611;266446;50281402;61;1
6.420133;46.488648;135363;52181491;19;1
6.439802;46.622868;135364;52351640;3;2
7.163238;46.348948;200907;57881331;10;1
6.442913;46.524835;135365;52361531;3;1
6.456465;46.568135;135366;52471579;5;0
6.360568;46.471005;200909;51721472;10;0
6.458893;46.506082;135367;52481510;7;0
6.472492;46.69332;135368;52611718;20;1
6.841535;46.54292;200911;55421548;91;1
6.452232;46.514121;135369;52431519;3;0
6.462298;46.534;135370;52511541;6;1
6.463764;46.525016;135371;52521531;5;1
6.491209;46.52075;135372;52731526;9;0
6.49113;46.525247;135373;52731531;13;1
6.486155;46.511711;135374;52691516;3;7
6.639925;46.599258;168146;53881612;7;0
6.492591;46.516263;135375;52741521;21;1
6.481166;46.499075;135376;52651502;10;0
6.48428;46.840056;135377;52721881;4;0
6.493329;46.548656;135378;52751557;4;0
6.654332;46.505799;332004;53981508;31;1
6.273165;46.417962;332006;51041414;90;2
6.666577;46.560759;332007;54081569;26;1
6.497781;46.817678;135381;52821856;18;1
6.655556;46.511205;233695;53991514;35;6
6.506107;46.715191;135382;52871742;7;1
6.525135;46.518329;135383;52991523;53;2
6.663512;46.774842;332009;54081807;40;2
6.494477;46.63233;233698;52771650;10;0
6.526271;46.605601;135385;53011620;46;2
7.023528;46.952128;266470;56842002;24;2
6.427376;46.5193;200928;52241525;8;1
6.529703;46.634416;135386;53041652;3;1
7.014144;46.310705;200929;56731289;19;1
6.527747;46.75045;135387;53041781;7;0
6.528862;46.529154;135388;53021535;15;1
6.535619;46.514814;135389;53071519;82;1
6.540443;46.538242;135390;53111545;28;0
6.437362;46.472608;168162;52311473;5;0
6.533158;46.817963;135392;53091856;15;0
6.538107;46.600297;135393;53101614;43;1
6.894468;46.464922;266478;55821461;78;6
6.59135;46.534135;168165;53501540;70;1
7.040396;46.27122;233707;56931245;3;0
6.537856;46.772121;135394;53121805;4;0
6.561678;46.515018;135395;53271519;67;1
6.56331;46.575305;135396;53291586;20;1
6.563979;46.533928;135397;53291540;9;3
6.570798;46.515088;135398;53341519;25;1
6.570391;46.703103;135399;53361728;10;0
6.494003;46.509978;299254;52751514;199;2
6.69391;46.754354;168170;54311784;18;1
7.00223;46.339447;200942;56641321;9;8
6.724607;46.70957;168172;54541734;4;0
6.575509;46.54661;135401;53381554;137;2
6.386373;46.684461;266485;51951709;8;1
6.571511;46.551977;135402;53351560;3;2
6.713662;46.745485;233715;54461774;5;1
6.580538;46.558343;135403;53421567;15;2
6.681212;46.540166;200946;54191546;17;0
6.581956;46.551157;135404;53431559;40;0
6.689406;46.513233;299259;54251516;52;2
6.584658;46.793171;135405;53481828;10;3
6.581913;46.553856;135406;53431562;12;1
6.592527;46.54224;135408;53511549;39;1
6.593703;46.634009;135409;53531651;34;0
6.601958;46.522518;135410;53581527;173;6
6.60104;46.581886;135411;53581593;3;2
7.041457;46.303608;299266;56941281;4;0
6.649003;46.513859;332038;53941517;199;2
6.81757;46.472624;233725;55231470;18;2
6.587398;46.536804;200955;53471543;54;1
6.211997;46.591853;299268;50601608;21;0
6.601468;46.638564;135413;53591656;4;0
6.609212;46.559455;135414;53641568;18;0
6.604912;46.584613;135415;53611596;74;1
6.243092;46.60208;299270;50841619;12;0
6.602845;46.549513;135416;53591557;22;1
6.614785;46.536106;135417;53681542;267;6
6.607145;46.778943;135418;53651812;14;1
6.618736;46.533436;135420;53711539;52;5
6.618804;46.528938;135421;53711534;76;5
6.624807;46.563167;135422;53761572;3;0
6.614836;46.789794;135423;53711824;4;1
6.617727;46.6;135424;53711613;5;1
7.105401;46.45944;233738;57441454;8;0
6.625279;46.705307;135425;53781730;3;0
6.630253;46.635174;135426;53811652;10;1
6.634323;46.537146;135427;53831543;70;2
6.635396;46.640608;135428;53851658;47;4
6.641403;46.587573;135429;53891599;60;2
6.561488;46.526711;200971;53271532;140;3
6.642488;46.513813;135430;53891517;53;1
6.381871;46.714108;168203;51921742;13;2
6.636555;46.650511;135432;53861669;23;0
6.96203;46.332088;233745;56331313;3;1
6.637395;46.593842;135433;53861606;16;0
6.644329;46.566003;135434;53911575;29;0
6.926111;46.422789;233747;56061414;137;9
6.607185;46.521657;266519;53621526;198;7
6.652885;46.515685;135435;53971519;117;2
6.655634;46.505808;135436;53991508;37;2
6.656077;46.835963;135437;54031875;4;0
6.657994;46.522917;135438;54011527;16;2
6.67044;46.656143;135439;54121675;20;2
6.676263;46.521242;135440;54151525;45;4
6.530737;46.650617;332066;53051670;20;1
6.679307;46.675993;135441;54191697;22;1
6.673377;46.541014;135442;54131547;34;1
6.605245;46.563025;332068;53611572;13;1
6.678076;46.670587;135443;54181691;3;0
6.675062;46.514037;135444;54141517;13;3
6.654452;46.857542;168215;54021899;3;0
6.676453;46.600408;135445;54161613;6;1
6.676238;46.523041;135446;54151527;16;3
6.891855;46.465809;299302;55801462;23;2
6.690858;46.502447;135447;54261504;4;3
6.767806;46.49573;200990;54851496;3;1
6.687904;46.527616;135448;54241532;30;1
6.69087;46.596005;135449;54271608;9;0
6.691491;46.55103;135450;54271558;3;1
6.503166;46.658491;233764;52841679;16;0
6.7201;46.851676;135451;54521892;32;1
6.944005;46.314919;168223;56191294;3;0
6.724787;46.498167;135453;54521499;26;1
6.731428;46.688023;135454;54591710;3;0
6.730053;46.593557;135455;54571605;4;0
6.891946;46.456814;200998;55801452;15;0
6.730666;46.546782;135456;54571553;3;0
6.526758;46.731551;200999;53031760;98;2
6.627442;46.561386;168228;53781570;5;0
6.731194;46.506304;135457;54571508;4;0
6.725035;46.677188;135458;54541698;6;1
6.736417;46.505436;135459;54611507;4;0
6.197253;46.32449;168231;50441311;7;0
6.743353;46.777155;135460;54691809;3;0
6.735326;46.689846;135461;54621712;10;1
6.750816;46.500127;135462;54721501;4;0
6.513912;46.565018;299319;52911575;26;0
7.118355;46.470272;332091;57541466;9;0
6.739919;46.536944;135465;54641542;9;0
6.754775;46.702559;135466;54771726;35;1
6.758756;46.490279;135467;54781490;65;0
6.751423;46.555006;135468;54731562;4;1
6.743376;46.775356;266553;54691807;6;0
6.757592;46.58293;135469;54781593;6;0
6.487426;46.513521;168240;52701518;48;5
6.904847;46.46857;201012;55901465;3;2
6.755187;46.566723;135470;54761575;3;0
7.001596;46.256683;168241;56631229;105;0
6.74967;46.795185;135471;54741829;8;1
6.60322;46.525226;233785;53591530;210;5
6.753992;46.661173;135473;54761680;11;0
6.161447;46.411361;201015;50181408;3;0
6.769155;46.597392;135475;54871609;46;1
6.689431;46.511434;299330;54251514;4;2
6.774695;46.571337;135477;54911580;22;0
6.771359;46.524538;135478;54881528;3;0
6.837684;46.537502;168250;55391542;4;0
6.779725;46.479607;135479;54941478;43;3
6.63185;46.528132;266564;53811533;165;3
6.769242;46.484944;135480;54861484;34;0
7.06364;46.286592;201022;57111262;3;2
6.637528;46.584847;332108;53861596;15;1
6.21927;46.385007;233797;50621378;125;2
6.794988;46.510281;135485;55061512;3;0
6.78625;46.586696;135486;55001597;12;0
6.815047;46.578762;266571;55221588;11;0
6.790995;46.626305;135487;55041641;15;0
6.426946;46.472515;168259;52231473;58;1
6.792489;46.501271;135488;55041502;3;0
6.871924;46.504394;299343;55651505;12;0
6.811717;46.528366;135491;55191532;3;0
6.807496;46.666879;135492;55171686;3;1
6.811207;46.684891;135493;55201706;4;2
6.145207;46.383287;37180;50051377;47;0
6.479277;46.82652;168266;52681866;5;1
7.022201;46.275652;332125;56791250;6;0
6.87958;46.772505;233813;55731803;5;0
6.831902;46.471802;135500;55341469;76;5
6.572876;46.711219;201042;53381737;7;1
6.825575;46.570722;135501;55301579;78;2
6.833244;46.468211;135505;55351465;5;3
6.175328;46.31795;299360;50271304;9;1
6.161426;46.41226;37192;50181409;6;0
6.837099;46.472729;135506;55381470;4;4
6.168038;46.352056;37193;50221342;42;0
6.170555;46.299903;37195;50231284;59;1
6.844951;46.469172;135511;55441466;62;4
6.172648;46.321519;37198;50251308;3;1
6.177344;46.398943;37199;50301394;25;1
6.175772;46.410622;37200;50291407;25;0
6.176546;46.377342;37201;50291370;9;1
7.049245;46.303635;266601;57001281;3;0
6.189339;46.329801;37205;50381317;35;1
6.505731;46.585643;332145;52851598;42;0
6.184786;46.583459;37206;50391599;4;0
6.8427;46.55552;135521;55431562;3;0
6.18534;46.334255;37208;50351322;3;0
6.195954;46.324476;37209;50431311;25;0
6.846331;46.700372;135522;55471723;11;0
6.920002;46.38138;168294;56011368;3;1
6.847835;46.682388;135523;55481703;3;1
6.220295;46.455192;266608;50641456;5;1
6.852665;46.478208;135524;55501476;12;2
6.85554;46.453034;135525;55521448;273;2
6.508149;46.52089;201070;52861526;76;2
6.205026;46.439733;37215;50521439;14;1
6.209904;46.454181;37216;50561455;22;2
6.20897;46.437977;37217;50551437;18;2
6.21472;46.356169;37219;50581346;4;0
6.865981;46.450389;135533;55601445;56;2
6.227009;46.387789;37220;50681381;19;2
6.218476;46.362507;37221;50611353;39;1
6.63754;46.848429;299390;53891889;6;1
6.178644;46.398958;201077;50311394;17;0
6.645002;46.520128;201078;53911524;113;1
6.219399;46.437189;37223;50631436;8;1
6.499199;46.51092;299391;52791515;14;6
6.6307;46.780012;332164;53831813;83;3
6.224489;46.384163;37225;50661377;47;2
6.648911;46.520155;201081;53941524;42;2
6.232729;46.422937;37227;50731420;3;0
6.875063;46.453133;135541;55671448;23;1
6.627905;46.791687;233854;53811826;4;3
6.231148;46.377037;37228;50711369;48;0
6.651618;46.602938;168314;53971616;4;1
6.237487;46.384302;37230;50761377;127;3
7.058381;46.296469;233857;57071273;4;2
6.242507;46.392452;37231;50801386;63;1
6.237732;46.608321;37232;50801626;11;0
6.250327;46.391634;37233;50861385;3;0
6.259124;46.465499;37234;50941467;5;1
6.261029;46.617561;37235;50981636;4;1
6.884284;46.442383;135548;55741436;50;1
6.885383;46.462179;135549;55751458;34;3
6.267847;46.423305;37236;51001420;32;1
6.631394;46.558715;299405;53811567;3;0
6.260711;46.512298;37237;50961519;36;1
6.17248;46.384494;201093;50261378;12;0
6.269283;46.417022;37238;51011413;50;1
6.885521;46.448686;135551;55751443;3;0
6.66051;46.529231;201094;54031534;16;1
6.168365;46.449225;168323;50241450;12;0
7.064993;46.2785;332178;57121253;10;1
6.333229;46.470742;37239;51511472;3;0
6.323018;46.650572;37240;51461672;3;0
6.673199;46.553607;332180;54131561;6;0
6.77863;46.56956;299409;54941578;3;1
6.891901;46.461311;135554;55801457;34;1
